,Date,Home Team,Away Team,Home 1,Away 1,Home 2,Away 2,Home 3,Away 3,Home 4,Away 4,Home OT,Away OT,Home 2OT,Away 2OT,Home 3OT,Away 3OT,Home T,Away T
276,20210130,Portland,Chicago,32,34,32,19,29,33,30,36,0,0,0,0,0,0,123,122
277,20210130,Milwaukee,Charlotte,31,39,33,29,30,29,20,29,0,0,0,0,0,0,114,126
278,20210130,Phoenix,Dallas,29,28,26,27,22,27,34,23,0,0,0,0,0,0,111,105
279,20210130,Detroit,Golden State,17,29,28,35,23,30,23,24,0,0,0,0,0,0,91,118
280,20210130,Sacramento,Miami,35,24,24,33,18,27,27,21,0,0,0,0,0,0,104,105
281,20210130,Houston,New Orleans,27,35,48,22,24,27,27,28,0,0,0,0,0,0,126,112
282,20210130,Memphis,San Antonio,35,27,29,29,36,34,29,22,0,0,0,0,0,0,129,112
283,20210131,Utah,Denver,29,43,25,36,37,24,26,25,0,0,0,0,0,0,117,128
284,20210131,Philadelphia,Indiana,18,28,36,35,28,32,37,15,0,0,0,0,0,0,119,110
285,20210131,Cleveland,Minnesota,35,30,26,25,25,33,18,21,0,0,0,0,0,0,104,109
286,20210131,LA Clippers,New York,29,31,37,34,35,26,28,24,0,0,0,0,0,0,129,115
287,20210131,Orlando,Toronto,15,27,29,31,29,26,29,31,0,0,0,0,0,0,102,115
288,20210131,Brooklyn,Washington,38,28,33,37,37,36,38,48,0,0,0,0,0,0,146,149
289,20210201,LA Lakers,Atlanta,28,25,22,21,25,30,32,23,0,0,0,0,0,0,107,99
290,20210201,New York,Chicago,27,32,28,27,26,25,21,26,0,0,0,0,0,0,102,110
291,20210201,Minnesota,Cleveland,29,29,15,23,23,24,31,24,0,0,0,0,0,0,98,100
292,20210201,Phoenix,Dallas,22,22,25,31,30,29,32,26,0,0,0,0,0,0,109,108
293,20210201,Charlotte,Miami,28,29,26,28,34,25,25,31,16,8,0,0,0,0,129,121
294,20210201,Portland,Milwaukee,36,46,20,33,21,34,29,21,0,0,0,0,0,0,106,134
295,20210201,Sacramento,New Orleans,30,33,30,29,27,32,31,15,0,0,0,0,0,0,118,109
296,20210201,Houston,Oklahoma City,48,24,25,30,29,22,34,30,0,0,0,0,0,0,136,106
297,20210201,Memphis,San Antonio,33,31,36,22,27,30,37,19,0,0,0,0,0,0,133,102
298,20210202,LA Clippers,Brooklyn,32,24,26,33,32,31,30,36,0,0,0,0,0,0,120,124
299,20210202,Boston,Golden State,24,35,28,17,34,33,25,22,0,0,0,0,0,0,111,107
300,20210202,Memphis,Indiana,27,37,23,34,35,33,31,30,0,0,0,0,0,0,116,134
301,20210202,Toronto,Orlando,33,31,31,29,32,22,27,26,0,0,0,0,0,0,123,108
302,20210202,Detroit,Utah,22,33,24,36,31,25,28,23,0,0,0,0,0,0,105,117
303,20210202,Portland,Washington,40,23,35,40,31,27,26,31,0,0,0,0,0,0,132,121
304,20210203,Dallas,Atlanta,26,22,27,34,35,27,34,33,0,0,0,0,0,0,122,116
305,20210203,New York,Chicago,34,17,29,35,28,24,16,27,0,0,0,0,0,0,107,103
306,20210203,Philadelphia,Charlotte,30,13,34,29,25,34,29,35,0,0,0,0,0,0,118,111
307,20210203,LA Clippers,Cleveland,33,25,19,24,36,25,33,25,0,0,0,0,0,0,121,99
308,20210203,Washington,Miami,31,34,24,31,22,17,26,18,0,0,0,0,0,0,103,100
309,20210203,Indiana,Milwaukee,21,29,30,39,21,38,38,24,0,0,0,0,0,0,110,130
310,20210203,Phoenix,New Orleans,25,28,21,20,28,40,27,35,0,0,0,0,0,0,101,123
311,20210203,Houston,Oklahoma City,25,30,18,24,15,27,29,23,0,0,0,0,0,0,87,104
312,20210203,Boston,Sacramento,26,22,25,30,31,29,29,35,0,0,0,0,0,0,111,116
313,20210203,Minnesota,San Antonio,33,29,32,25,25,25,18,32,0,0,0,0,0,0,108,111
314,20210204,Utah,Atlanta,20,16,25,21,35,26,32,28,0,0,0,0,0,0,112,91
315,20210204,Golden State,Dallas,36,34,38,42,36,20,37,20,0,0,0,0,0,0,147,116
316,20210204,Denver,LA Lakers,30,27,28,19,17,37,18,31,0,0,0,0,0,0,93,114
317,20210204,Houston,Memphis,27,27,33,20,27,23,28,33,0,0,0,0,0,0,115,103
318,20210204,Portland,Philadelphia,28,28,29,29,40,19,24,29,0,0,0,0,0,0,121,105
319,20210205,Toronto,Brooklyn,34,23,33,40,25,27,31,27,0,0,0,0,0,0,123,117
320,20210205,Utah,Charlotte,30,32,39,22,37,36,32,31,0,0,0,0,0,0,138,121
321,20210205,Milwaukee,Cleveland,26,33,34,30,34,26,29,16,0,0,0,0,0,0,123,105
322,20210205,New Orleans,Indiana,27,30,30,18,29,27,28,38,0,0,0,0,0,0,114,113
323,20210205,Boston,LA Clippers,21,33,30,29,38,20,30,33,0,0,0,0,0,0,119,115
324,20210205,Washington,Miami,27,40,16,31,27,35,25,16,0,0,0,0,0,0,95,122
325,20210205,Minnesota,Oklahoma City,25,23,26,32,34,21,21,27,0,0,0,0,0,0,106,103
326,20210205,Chicago,Orlando,31,33,25,33,25,26,38,31,0,0,0,0,0,0,119,123
327,20210205,Detroit,Phoenix,24,27,20,30,24,30,24,22,0,0,0,0,0,0,92,109
328,20210206,Toronto,Atlanta,34,28,29,38,31,35,27,31,0,0,0,0,0,0,121,132
329,20210206,Milwaukee,Cleveland,25,22,34,32,35,23,30,22,0,0,0,0,0,0,124,99
330,20210206,Golden State,Dallas,31,35,33,37,37,34,31,28,0,0,0,0,0,0,132,134
331,20210206,San Antonio,Houston,29,23,22,24,33,30,27,29,0,0,0,0,0,0,111,106
332,20210206,Detroit,LA Lakers,29,27,25,36,24,25,28,18,12,12,11,17,0,0,129,135
333,20210206,Memphis,New Orleans,33,31,28,29,30,30,18,28,0,0,0,0,0,0,109,118
334,20210206,Portland,New York,31,26,20,31,25,27,23,26,0,0,0,0,0,0,99,110
335,20210206,Minnesota,Oklahoma City,24,43,38,40,32,13,24,24,0,0,0,0,0,0,118,120
336,20210206,Chicago,Orlando,31,31,30,12,34,21,23,28,0,0,0,0,0,0,118,92
337,20210206,Brooklyn,Philadelphia,29,34,27,25,30,43,22,22,0,0,0,0,0,0,108,124
338,20210206,Denver,Sacramento,25,26,27,27,29,34,33,32,0,0,0,0,0,0,114,119
339,20210207,Washington,Charlotte,31,34,21,35,21,33,24,17,0,0,0,0,0,0,97,119
340,20210207,Utah,Indiana,25,20,22,27,28,21,28,27,0,0,0,0,0,0,103,95
341,20210207,Sacramento,LA Clippers,22,24,32,27,25,29,34,30,0,0,0,0,0,0,113,110
342,20210207,Miami,New York,25,23,35,36,22,18,27,26,0,0,0,0,0,0,109,103
343,20210207,Boston,Phoenix,19,27,30,25,19,24,23,24,0,0,0,0,0,0,91,100
344,20210208,Washington,Chicago,24,27,34,21,25,30,22,23,0,0,0,0,0,0,105,101
345,20210208,Houston,Charlotte,27,32,33,32,27,26,7,29,0,0,0,0,0,0,94,119
346,20210208,Minnesota,Dallas,22,43,29,28,26,24,45,32,0,0,0,0,0,0,122,127
347,20210208,Milwaukee,Denver,37,42,22,20,34,26,32,24,0,0,0,0,0,0,125,112
348,20210208,Oklahoma City,LA Lakers,33,26,27,30,24,20,26,34,2,9,0,0,0,0,112,119
349,20210208,Toronto,Memphis,35,34,28,36,31,27,34,16,0,0,0,0,0,0,128,113
350,20210208,Cleveland,Phoenix,28,34,33,30,30,25,22,30,0,0,0,0,0,0,113,119
351,20210208,Golden State,San Antonio,36,27,23,27,21,24,20,27,0,0,0,0,0,0,100,105
352,20210209,Brooklyn,Detroit,26,38,28,25,32,31,25,28,0,0,0,0,0,0,111,122
353,20210209,New York,Miami,25,27,30,30,27,19,14,22,0,0,0,0,0,0,96,98
354,20210209,Houston,New Orleans,25,30,25,33,31,29,20,38,0,0,0,0,0,0,101,130
355,20210209,Orlando,Portland,19,31,24,19,30,34,24,22,0,0,0,0,0,0,97,106
356,20210209,Philadelphia,Sacramento,42,32,24,39,21,20,32,20,0,0,0,0,0,0,119,111
357,20210209,Golden State,San Antonio,28,26,22,24,36,20,28,21,0,0,0,0,0,0,114,91
358,20210209,Boston,Utah,27,24,20,24,32,42,29,32,0,0,0,0,0,0,108,122
359,20210210,Indiana,Brooklyn,18,27,12,35,32,20,32,22,0,0,0,0,0,0,94,104
360,20210210,New Orleans,Chicago,34,44,40,22,14,40,28,23,0,0,0,0,0,0,116,129
361,20210210,Atlanta,Dallas,32,33,30,19,28,29,27,37,0,0,0,0,0,0,117,118
362,20210210,Cleveland,Denver,17,34,26,30,23,36,29,33,0,0,0,0,0,0,95,133
363,20210210,Oklahoma City,LA Lakers,37,23,30,34,17,23,21,25,8,9,0,0,0,0,113,114
364,20210210,Charlotte,Memphis,38,34,30,36,15,31,31,29,0,0,0,0,0,0,114,130
365,20210210,LA Clippers,Minnesota,27,32,20,21,33,20,39,39,0,0,0,0,0,0,119,112
366,20210210,Milwaukee,Phoenix,32,32,39,27,30,39,23,27,0,0,0,0,0,0,124,125
367,20210210,Toronto,Washington,40,28,34,33,29,32,34,22,0,0,0,0,0,0,137,115
368,20210211,Toronto,Boston,29,34,27,32,24,22,26,32,0,0,0,0,0,0,106,120
369,20210211,Indiana,Detroit,28,19,24,33,30,18,29,25,0,0,0,0,0,0,111,95
370,20210211,Orlando,Golden State,19,29,36,18,25,37,25,27,0,0,0,0,0,0,105,111
371,20210211,Miami,Houston,19,29,28,24,28,10,26,31,0,0,0,0,0,0,101,94
372,20210211,Philadelphia,Portland,36,37,27,23,30,29,21,29,0,0,0,0,0,0,114,118
373,20210212,San Antonio,Atlanta,36,29,41,19,33,24,15,42,0,0,0,0,0,0,125,114
374,20210212,Detroit,Boston,27,23,27,29,28,20,26,30,0,0,0,0,0,0,108,102
375,20210212,LA Clippers,Chicago,30,25,28,29,32,24,35,28,0,0,0,0,0,0,125,106
376,20210212,Minnesota,Charlotte,30,25,29,35,26,30,29,30,0,0,0,0,0,0,114,120
377,20210212,New Orleans,Dallas,34,27,31,42,36,39,29,35,0,0,0,0,0,0,130,143
378,20210212,Oklahoma City,Denver,28,16,25,24,26,30,16,27,0,0,0,0,0,0,95,97
379,20210212,Memphis,LA Lakers,31,16,28,30,23,41,23,28,0,0,0,0,0,0,105,115
380,20210212,Cleveland,Portland,23,34,29,39,25,27,33,29,0,0,0,0,0,0,110,129
381,20210212,Orlando,Sacramento,33,33,31,26,33,28,26,25,0,0,0,0,0,0,123,112
382,20210212,Milwaukee,Utah,31,35,21,34,30,27,33,33,0,0,0,0,0,0,115,129
383,20210212,New York,Washington,30,23,23,19,26,22,30,27,0,0,0,0,0,0,109,91
384,20210213,Indiana,Atlanta,27,26,35,32,22,29,41,26,0,0,0,0,0,0,125,113
385,20210213,Brooklyn,Golden State,37,28,29,23,42,31,26,35,0,0,0,0,0,0,134,117
386,20210213,Houston,New York,25,30,22,33,28,24,24,34,0,0,0,0,0,0,99,121
387,20210213,Philadelphia,Phoenix,28,23,25,30,28,33,30,34,0,0,0,0,0,0,111,120
388,20210213,Miami,Utah,21,18,21,29,15,31,37,34,0,0,0,0,0,0,94,112
389,20210214,San Antonio,Charlotte,17,33,47,26,25,30,33,21,0,0,0,0,0,0,122,110
390,20210214,Portland,Dallas,34,25,24,36,45,30,18,27,0,0,0,0,0,0,121,118
391,20210214,LA Lakers,Denver,33,33,28,40,24,30,20,19,0,0,0,0,0,0,105,122
392,20210214,New Orleans,Detroit,40,30,22,34,27,33,23,26,0,0,0,0,0,0,112,123
393,20210214,Cleveland,LA Clippers,24,32,34,38,30,36,23,22,0,0,0,0,0,0,111,128
394,20210214,Milwaukee,Oklahoma City,24,24,17,28,40,29,28,33,0,0,0,0,0,0,109,114
395,20210214,Orlando,Phoenix,16,28,19,24,25,32,30,25,0,0,0,0,0,0,90,109
396,20210214,Memphis,Sacramento,30,22,32,24,37,33,25,31,0,0,0,0,0,0,124,110
397,20210214,Minnesota,Toronto,27,26,27,32,37,25,25,29,0,0,0,0,0,0,116,112
398,20210214,Boston,Washington,22,29,21,26,24,34,24,15,0,0,0,0,0,0,91,104
399,20210215,Cleveland,Golden State,32,32,22,32,30,37,14,28,0,0,0,0,0,0,98,129
400,20210215,Chicago,Indiana,24,21,25,23,30,26,26,35,15,7,0,0,0,0,120,112
401,20210215,Miami,LA Clippers,35,33,27,34,29,25,27,33,0,0,0,0,0,0,118,125
402,20210215,Atlanta,New York,28,39,35,27,27,29,22,28,0,0,0,0,0,0,112,123
403,20210215,Brooklyn,Sacramento,36,37,38,31,33,20,29,37,0,0,0,0,0,0,136,125
404,20210215,Philadelphia,Utah,42,35,24,37,28,34,29,28,0,0,0,0,0,0,123,134
405,20210215,Houston,Washington,34,38,35,34,20,28,30,31,0,0,0,0,0,0,119,131
406,20210216,Denver,Boston,26,30,28,29,21,27,24,26,0,0,0,0,0,0,99,112
407,20210216,New Orleans,Memphis,29,32,34,26,38,23,43,32,0,0,0,0,0,0,144,113
408,20210216,Toronto,Milwaukee,33,33,31,31,30,27,30,22,0,0,0,0,0,0,124,113
409,20210216,LA Lakers,Minnesota,30,27,27,29,29,28,26,20,0,0,0,0,0,0,112,104
410,20210216,Portland,Oklahoma City,34,21,30,29,29,29,22,25,0,0,0,0,0,0,115,104
411,20210216,Brooklyn,Phoenix,22,33,32,42,34,25,40,24,0,0,0,0,0,0,128,124
412,20210217,Atlanta,Boston,33,35,29,21,28,25,32,33,0,0,0,0,0,0,122,114
413,20210217,Detroit,Chicago,35,27,26,16,12,27,29,35,0,0,0,0,0,0,102,105
414,20210217,Miami,Golden State,36,24,25,22,25,30,19,29,7,15,0,0,0,0,112,120
415,20210217,Utah,LA Clippers,24,25,22,26,35,24,33,21,0,0,0,0,0,0,114,96
416,20210217,Oklahoma City,Memphis,31,30,25,27,29,29,28,36,0,0,0,0,0,0,113,122
417,20210217,Indiana,Minnesota,39,33,30,40,17,19,35,29,13,7,0,0,0,0,134,128
418,20210217,Portland,New Orleans,35,30,24,39,35,22,32,33,0,0,0,0,0,0,126,124
419,20210217,New York,Orlando,32,23,24,30,14,30,19,24,0,0,0,0,0,0,89,107
420,20210217,Houston,Philadelphia,24,38,19,31,36,27,34,22,0,0,0,0,0,0,113,118
421,20210217,Denver,Washington,41,24,23,46,29,30,35,30,0,0,0,0,0,0,128,130
422,20210218,Brooklyn,LA Lakers,31,24,33,29,26,21,19,24,0,0,0,0,0,0,109,98
423,20210218,Toronto,Milwaukee,33,26,25,15,27,31,25,24,0,0,0,0,0,0,110,96
424,20210218,Miami,Sacramento,31,21,26,22,32,36,29,31,0,0,0,0,0,0,118,110
425,20210219,Atlanta,Boston,22,33,19,33,32,32,36,23,0,0,0,0,0,0,109,121
426,20210219,Denver,Cleveland,33,23,36,27,26,30,25,23,0,0,0,0,0,0,120,103
427,20210219,Utah,LA Clippers,23,31,26,26,26,22,37,37,0,0,0,0,0,0,112,116
428,20210219,Detroit,Memphis,17,35,26,18,30,31,22,25,0,0,0,0,0,0,95,109
429,20210219,Oklahoma City,Milwaukee,20,16,22,30,20,32,23,20,0,0,0,0,0,0,85,98
430,20210219,Toronto,Minnesota,28,15,17,20,13,29,28,17,0,0,0,0,0,0,86,81
431,20210219,Phoenix,New Orleans,33,34,26,32,32,36,41,12,0,0,0,0,0,0,132,114
432,20210219,Golden State,Orlando,34,37,17,27,43,29,26,31,0,0,0,0,0,0,120,124
433,20210219,Chicago,Philadelphia,30,32,23,26,26,27,26,27,0,0,0,0,0,0,105,112
434,20210220,Sacramento,Chicago,21,28,37,40,25,27,31,27,0,0,0,0,0,0,114,122
435,20210220,Golden State,Charlotte,15,24,32,21,22,24,31,33,0,0,0,0,0,0,100,102
436,20210220,Miami,LA Lakers,36,23,23,29,22,25,15,17,0,0,0,0,0,0,96,94
437,20210220,Phoenix,Memphis,28,15,37,19,31,30,32,33,0,0,0,0,0,0,128,97
438,20210220,Washington,Portland,31,43,30,12,28,37,29,19,0,0,0,0,0,0,118,111
439,20210221,Denver,Atlanta,33,27,23,37,20,29,39,30,0,0,0,0,0,0,115,123
440,20210221,Oklahoma City,Cleveland,31,28,31,23,24,24,31,26,0,0,0,0,0,0,117,101
441,20210221,Brooklyn,LA Clippers,28,30,30,21,31,28,23,29,0,0,0,0,0,0,112,108
442,20210221,Sacramento,Milwaukee,25,28,31,42,26,29,33,29,0,0,0,0,0,0,115,128
443,20210221,Boston,New Orleans,30,28,33,19,24,27,21,34,7,12,0,0,0,0,115,120
444,20210221,Minnesota,New York,18,30,32,31,21,26,28,16,0,0,0,0,0,0,99,103
445,20210221,Detroit,Orlando,26,28,22,28,28,27,20,22,0,0,0,0,0,0,96,105
446,20210221,Philadelphia,Toronto,24,28,31,24,29,31,19,27,0,0,0,0,0,0,103,110
447,20210222,Memphis,Dallas,13,26,23,28,26,27,30,21,0,0,0,0,0,0,92,102
448,20210222,Chicago,Houston,29,24,25,24,46,26,20,26,0,0,0,0,0,0,120,100
449,20210222,Washington,LA Lakers,23,33,26,30,31,23,35,29,12,9,0,0,0,0,127,124
450,20210222,Miami,Oklahoma City,23,21,22,33,34,23,29,17,0,0,0,0,0,0,108,94
451,20210222,Portland,Phoenix,26,32,28,31,17,37,29,32,0,0,0,0,0,0,100,132
452,20210222,Charlotte,Utah,35,35,32,29,23,27,20,41,0,0,0,0,0,0,110,132
453,20210223,Sacramento,Brooklyn,28,42,38,30,30,26,22,29,0,0,0,0,0,0,118,127
454,20210223,Atlanta,Cleveland,27,28,28,30,29,26,27,28,0,0,0,0,0,0,111,112
455,20210223,Boston,Dallas,31,34,25,21,20,25,31,30,0,0,0,0,0,0,107,110
456,20210223,Portland,Denver,25,34,32,23,21,21,28,33,0,0,0,0,0,0,106,111
457,20210223,Washington,LA Clippers,20,36,35,36,39,27,22,36,0,0,0,0,0,0,116,135
458,20210223,Minnesota,Milwaukee,36,38,26,41,27,34,23,26,0,0,0,0,0,0,112,139
459,20210223,Golden State,New York,36,31,19,28,39,26,20,21,0,0,0,0,0,0,114,106
460,20210223,Detroit,Orlando,34,24,19,27,26,14,26,28,0,0,0,0,0,0,105,93
461,20210223,Philadelphia,Toronto,37,18,18,24,24,23,30,37,0,0,0,0,0,0,109,102
462,20210224,Boston,Atlanta,27,40,22,32,29,27,34,28,0,0,0,0,0,0,112,127
463,20210224,Minnesota,Chicago,34,32,24,36,32,28,29,23,7,14,0,0,0,0,126,133
464,20210224,Houston,Cleveland,17,27,33,21,24,34,22,30,0,0,0,0,0,0,96,112
465,20210224,Golden State,Indiana,25,22,31,36,28,22,27,27,0,0,0,0,0,0,111,107
466,20210224,Toronto,Miami,35,32,21,34,29,26,23,24,0,0,0,0,0,0,108,116
467,20210224,Detroit,New Orleans,39,33,30,31,27,32,22,32,0,0,0,0,0,0,118,128
468,20210224,San Antonio,Oklahoma City,21,28,24,12,28,36,26,26,0,0,0,0,0,0,99,102
469,20210224,Charlotte,Phoenix,34,38,32,29,31,24,27,30,0,0,0,0,0,0,124,121
470,20210224,LA Lakers,Utah,23,24,24,39,17,27,25,24,0,0,0,0,0,0,89,114
471,20210225,Orlando,Brooklyn,28,24,19,41,25,27,20,37,0,0,0,0,0,0,92,129
472,20210225,Washington,Denver,26,22,30,32,32,34,24,22,0,0,0,0,0,0,112,110
473,20210225,LA Clippers,Memphis,27,24,26,37,22,28,19,33,0,0,0,0,0,0,94,122
474,20210225,New Orleans,Milwaukee,31,35,37,34,35,34,22,26,0,0,0,0,0,0,125,129
475,20210225,Sacramento,New York,29,38,33,39,32,24,27,39,0,0,0,0,0,0,121,140
476,20210225,Dallas,Philadelphia,22,23,21,36,25,27,29,25,0,0,0,0,0,0,97,111
477,20210226,Indiana,Boston,31,32,29,29,24,31,28,26,0,0,0,0,0,0,112,118
478,20210226,Phoenix,Chicago,26,26,20,32,28,23,32,16,0,0,0,0,0,0,106,97
479,20210226,Sacramento,Detroit,35,25,20,27,20,28,35,27,0,0,0,0,0,0,110,107
480,20210226,Charlotte,Golden State,28,36,23,30,33,37,37,27,0,0,0,0,0,0,121,130
481,20210226,Portland,LA Lakers,29,24,28,30,19,31,17,17,0,0,0,0,0,0,93,102
482,20210226,LA Clippers,Memphis,32,30,31,17,27,25,29,27,0,0,0,0,0,0,119,99
483,20210226,Utah,Miami,30,26,23,31,41,39,22,28,0,0,0,0,0,0,116,124
484,20210226,Atlanta,Oklahoma City,33,31,22,32,25,33,29,22,0,0,0,0,0,0,109,118
485,20210226,Houston,Toronto,31,30,28,37,21,28,31,27,0,0,0,0,0,0,111,122
486,20210227,Dallas,Brooklyn,38,26,30,38,26,18,21,16,0,0,0,0,0,0,115,98
487,20210227,Indiana,New York,32,23,20,31,26,27,29,29,0,0,0,0,0,0,107,110
488,20210227,Denver,Oklahoma City,38,20,27,23,34,26,27,27,0,0,0,0,0,0,126,96
489,20210227,Utah,Orlando,22,21,32,29,33,26,37,33,0,0,0,0,0,0,124,109
490,20210227,Cleveland,Philadelphia,28,23,28,24,16,23,20,22,20,17,0,0,0,0,112,109
491,20210227,New Orleans,San Antonio,32,33,29,34,22,26,31,24,0,0,0,0,0,0,114,117
492,20210227,Minnesota,Washington,29,27,23,27,29,44,31,30,0,0,0,0,0,0,112,128
493,20210228,Washington,Boston,28,33,27,27,21,19,34,32,0,0,0,0,0,0,110,111
494,20210228,New York,Detroit,25,20,23,17,35,27,26,26,0,0,0,0,0,0,109,90
495,20210228,Memphis,Houston,25,18,38,19,32,23,38,24,0,0,0,0,0,0,133,84
496,20210228,Golden State,LA Lakers,21,41,23,32,25,26,22,18,0,0,0,0,0,0,91,117
497,20210228,Atlanta,Miami,21,26,23,28,33,24,22,31,0,0,0,0,0,0,99,109
498,20210228,LA Clippers,Milwaukee,23,27,25,26,33,24,19,28,0,0,0,0,0,0,100,105
499,20210228,Phoenix,Minnesota,30,26,23,22,33,28,32,23,0,0,0,0,0,0,118,99
500,20210228,Charlotte,Sacramento,36,39,30,28,22,29,39,30,0,0,0,0,0,0,127,126
501,20210301,Denver,Chicago,37,25,25,30,27,32,29,25,0,0,0,0,0,0,118,112
502,20210301,Cleveland,Houston,34,29,17,21,23,20,27,20,0,0,0,0,0,0,101,90
503,20210301,Utah,New Orleans,23,26,41,33,24,40,36,30,0,0,0,0,0,0,124,129
504,20210301,Dallas,Orlando,29,33,32,25,34,28,35,38,0,0,0,0,0,0,130,124
505,20210301,Indiana,Philadelphia,32,33,23,39,22,33,37,25,0,0,0,0,0,0,114,130
506,20210301,Charlotte,Portland,33,27,26,32,24,33,28,31,0,0,0,0,0,0,111,123
507,20210301,Brooklyn,San Antonio,27,21,30,33,24,27,27,27,16,5,0,0,0,0,124,113
508,20210302,LA Clippers,Boston,32,35,31,27,26,26,23,29,0,0,0,0,0,0,112,117
509,20210302,Phoenix,LA Lakers,29,21,31,32,26,30,28,21,0,0,0,0,0,0,114,104
510,20210302,Atlanta,Miami,23,17,21,20,19,29,31,14,0,0,0,0,0,0,94,80
511,20210302,Denver,Milwaukee,37,23,27,27,35,30,29,17,0,0,0,0,0,0,128,97
512,20210302,New York,San Antonio,23,25,24,26,21,36,25,32,0,0,0,0,0,0,93,119
513,20210302,Memphis,Washington,35,33,36,23,25,22,29,33,0,0,0,0,0,0,125,111
514,20210303,Indiana,Cleveland,28,28,23,33,31,29,32,21,0,0,0,0,0,0,114,111
515,20210303,Oklahoma City,Dallas,23,25,19,24,19,26,17,12,0,0,0,0,0,0,78,87
516,20210303,Brooklyn,Houston,30,27,37,27,34,31,31,29,0,0,0,0,0,0,132,114
517,20210303,Charlotte,Minnesota,36,33,26,23,36,20,37,26,0,0,0,0,0,0,135,102
518,20210303,Chicago,New Orleans,26,25,38,20,32,34,32,45,0,0,0,0,0,0,128,124
519,20210303,Atlanta,Orlando,27,39,15,22,36,29,37,22,0,0,0,0,0,0,115,112
520,20210303,Utah,Philadelphia,34,26,27,26,28,32,29,34,5,13,0,0,0,0,123,131
521,20210303,Golden State,Portland,29,28,27,27,24,27,26,26,0,0,0,0,0,0,106,108
522,20210303,LA Lakers,Sacramento,31,23,30,40,27,24,32,36,0,0,0,0,0,0,120,123
523,20210303,Detroit,Toronto,43,37,26,23,29,20,31,25,0,0,0,0,0,0,129,105
524,20210304,Toronto,Boston,34,31,36,35,22,35,33,31,0,0,0,0,0,0,125,132
525,20210304,Denver,Indiana,28,29,33,23,21,22,31,29,0,0,0,0,0,0,113,103
526,20210304,Milwaukee,Memphis,31,17,30,34,23,33,28,27,0,0,0,0,0,0,112,111
527,20210304,Miami,New Orleans,31,15,24,30,22,25,26,23,0,0,0,0,0,0,103,93
528,20210304,Detroit,New York,27,33,19,26,28,34,30,21,0,0,0,0,0,0,104,114
529,20210304,Golden State,Phoenix,23,34,28,28,22,25,25,33,0,0,0,0,0,0,98,120
530,20210304,Sacramento,Portland,27,30,29,29,34,30,29,34,0,0,0,0,0,0,119,123
531,20210304,Oklahoma City,San Antonio,27,24,23,37,31,23,26,18,0,0,0,0,0,0,107,102
532,20210304,LA Clippers,Washington,22,25,39,29,26,33,30,32,0,0,0,0,0,0,117,119
533,20210310,San Antonio,Dallas,32,27,27,25,27,35,18,28,0,0,0,0,0,0,104,115
534,20210310,Washington,Memphis,26,35,36,32,23,27,27,33,0,0,0,0,0,0,112,127
535,20210311,Boston,Brooklyn,29,23,26,35,31,30,23,33,0,0,0,0,0,0,109,121
536,20210311,Philadelphia,Chicago,30,23,34,34,33,28,30,20,0,0,0,0,0,0,127,105
537,20210311,Detroit,Charlotte,22,30,17,18,33,25,30,32,0,0,0,0,0,0,102,105
538,20210311,Golden State,LA Clippers,26,28,17,31,25,45,36,26,0,0,0,0,0,0,104,130
539,20210311,Orlando,Miami,32,30,26,33,24,19,21,29,0,0,0,0,0,0,103,111
540,20210311,New York,Milwaukee,27,32,24,36,27,29,23,37,0,0,0,0,0,0,101,134
541,20210311,Minnesota,New Orleans,27,34,40,26,38,22,30,23,0,0,0,0,0,0,135,105
542,20210311,Dallas,Oklahoma City,19,35,28,27,27,27,34,27,0,0,0,0,0,0,108,116
543,20210311,Phoenix,Portland,30,33,30,27,30,34,37,27,0,0,0,0,0,0,127,121
544,20210311,Houston,Sacramento,33,35,18,30,30,30,24,30,0,0,0,0,0,0,105,125
545,20210311,Atlanta,Toronto,37,26,27,33,20,35,37,26,0,0,0,0,0,0,121,120
546,20210312,Miami,Chicago,29,21,13,21,28,26,31,22,0,0,0,0,0,0,101,90
547,20210312,Indiana,LA Lakers,28,20,26,26,25,25,21,34,0,0,0,0,0,0,100,105
548,20210312,Denver,Memphis,26,31,27,24,28,22,22,25,0,0,0,0,0,0,103,102
549,20210312,Cleveland,New Orleans,29,34,19,35,9,24,25,23,0,0,0,0,0,0,82,116
550,20210312,Orlando,San Antonio,29,16,10,31,25,27,13,30,0,0,0,0,0,0,77,104
551,20210312,Houston,Utah,27,36,21,29,31,27,20,22,0,0,0,0,0,0,99,114
552,20210312,Philadelphia,Washington,32,15,31,38,31,23,33,25,0,0,0,0,0,0,127,101
553,20210313,Sacramento,Atlanta,33,22,18,39,30,37,25,23,0,0,0,0,0,0,106,121
554,20210313,Detroit,Brooklyn,22,26,24,25,20,27,29,22,0,0,0,0,0,0,95,100
555,20210313,Toronto,Charlotte,24,44,28,23,21,31,31,16,0,0,0,0,0,0,104,114
556,20210313,Dallas,Denver,28,29,34,22,31,22,23,30,0,0,0,0,0,0,116,103
557,20210313,Portland,Minnesota,33,24,33,33,27,37,32,27,0,0,0,0,0,0,125,121
558,20210313,New York,Oklahoma City,22,31,34,23,32,24,31,19,0,0,0,0,0,0,119,97
559,20210313,Indiana,Phoenix,29,33,33,24,35,20,25,34,0,0,0,0,0,0,122,111
560,20210313,Milwaukee,Washington,36,33,28,32,30,30,31,24,0,0,0,0,0,0,125,119
