,Player,Prop,Over,Over Odds,Under,Under Odds
44,Jonas Valanciunas,Pts + Reb,29.5,-122,29.5,-104
45,Dillon Brooks,Pts + Reb,20.5,-120,20.5,-106
46,Bradley Beal,Pts + Reb + Ast,43.5,-118,43.5,-108
47,Russell Westbrook,Pts + Reb + Ast,43.5,-106,43.5,-120
48,Rui Hachimura,Pts + Reb + Ast,19.5,-118,19.5,-108
49,Ja Morant,Pts + Reb + Ast,36.5,-118,36.5,-108
50,Jonas Valanciunas,Pts + Reb + Ast,32.5,-104,32.5,-122
51,Dillon Brooks,Pts + Reb + Ast,23.5,-113,23.5,-115
52,Kyle Anderson,Pts + Ast,15.5,-115,15.5,-111
53,Desmond Bane,Pts + Ast,11.5,-104,11.5,-122
54,Kyle Anderson,Pts + Reb,18.5,-104,18.5,-122
55,Desmond Bane,Pts + Reb,12.5,-125,12.5,-102
56,Davis Bertans,Pts + Reb,14.5,-120,14.5,-106
57,Brandon Clarke,Pts + Reb,17.5,-104,17.5,-122
58,Kyle Anderson,Pts + Reb + Ast,21.5,104,21.5,-132
59,Desmond Bane,Pts + Reb + Ast,14.5,-111,14.5,-115
60,Kyle Anderson,Reb + Ast,8.5,-136,8.5,106
61,Desmond Bane,Reb + Ast,4.5,102,4.5,-130
62,DeMar DeRozan,Points,20.5,-104,20.5,-118
63,Dejounte Murray,Points,16.5,-118,16.5,-104
64,Luka Doncic,Points,29.5,-110,29.5,-110
65,Kristaps Porzingis,Points,20.5,-106,20.5,-116
66,Josh Richardson,Points,12.5,-126,12.5,102
67,Dorian Finney-Smith,Points,7.5,-110,7.5,-110
68,Maxi Kleber,Points,6.5,-112,6.5,-108
69,Tim Hardaway Jr,Points,14.5,100,14.5,-122
70,Dejounte Murray,Assists,4.5,-154,4.5,126
71,Luka Doncic,Assists,8.5,-115,8.5,-105
72,Josh Richardson,Assists,2.5,-120,2.5,-102
73,DeMar DeRozan,Assists,6.5,-104,6.5,-118
74,DeMar DeRozan,Rebounds,5.5,120,5.5,-148
75,Dejounte Murray,Reb + Ast,11.5,-132,11.5,104
76,Josh Richardson,Reb + Ast,6.5,108,6.5,-138
77,Dejounte Murray,Rebounds,6.5,-130,6.5,106
78,DeMar DeRozan,Reb + Ast,11.5,-113,11.5,-113
79,Kristaps Porzingis,Reb + Ast,11.5,102,11.5,-130
80,Luka Doncic,Rebounds,8.5,-130,8.5,106
81,Kristaps Porzingis,Rebounds,9.5,100,9.5,-122
82,Josh Richardson,Rebounds,3.5,-104,3.5,-118
83,Luka Doncic,Reb + Ast,17.5,-118,17.5,-108
84,Dorian Finney-Smith,Rebounds,5.5,-110,5.5,-110
85,Dorian Finney-Smith,Reb + Ast,7.5,-108,7.5,-118
86,Maxi Kleber,Rebounds,5.5,114,5.5,-140
87,Lonnie Walker,Rebounds,2.5,-110,2.5,-110
88,Kristaps Porzingis,Made Threes,2.5,148,2.5,-194
89,Josh Richardson,Made Threes,1.5,102,1.5,-130
90,Luka Doncic,Made Threes,2.5,-162,2.5,128
91,Dorian Finney-Smith,Made Threes,1.5,-113,1.5,-113
92,Maxi Kleber,Made Threes,1.5,116,1.5,-148
93,Tim Hardaway Jr,Made Threes,2.5,124,2.5,-160
94,Lonnie Walker,Made Threes,1.5,-150,1.5,118
95,Patty Mills,Made Threes,2.5,150,2.5,-194
96,Lonnie Walker,Points,8.5,-118,8.5,-102
97,Patty Mills,Points,11.5,-104,11.5,-118
98,DeMar DeRozan,Pts + Ast,26.5,-136,26.5,106
99,Dejounte Murray,Pts + Ast,21.5,-122,21.5,-104
100,Luka Doncic,Pts + Ast,38.5,-106,38.5,-120
101,Kristaps Porzingis,Pts + Ast,22.5,-111,22.5,-115
102,Josh Richardson,Pts + Ast,15.5,-122,15.5,-104
103,Dorian Finney-Smith,Pts + Ast,9.5,-111,9.5,-115
104,DeMar DeRozan,Pts + Reb,25.5,-118,25.5,-108
105,Dejounte Murray,Pts + Reb,23.5,-122,23.5,-104
106,Luka Doncic,Pts + Reb,38.5,-113,38.5,-113
107,Kristaps Porzingis,Pts + Reb,29.5,-115,29.5,-111
108,Josh Richardson,Pts + Reb,16.5,-118,16.5,-108
109,Dorian Finney-Smith,Pts + Reb,13.5,-106,13.5,-120
110,DeMar DeRozan,Pts + Reb + Ast,32.5,-120,32.5,-106
111,Dejounte Murray,Pts + Reb + Ast,29.5,-106,29.5,-120
112,Luka Doncic,Pts + Reb + Ast,47.5,-111,47.5,-115
113,Kristaps Porzingis,Pts + Reb + Ast,31.5,-118,31.5,-108
114,Josh Richardson,Pts + Reb + Ast,19.5,-113,19.5,-113
115,Dorian Finney-Smith,Pts + Reb + Ast,15.5,-104,15.5,-122
116,Maxi Kleber,Pts + Ast,8.5,106,8.5,-136
117,Lonnie Walker,Pts + Ast,10.5,-118,10.5,-108
118,Patty Mills,Pts + Ast,13.5,-104,13.5,-122
119,Maxi Kleber,Pts + Reb,11.5,-128,11.5,100
120,Lonnie Walker,Pts + Reb,11.5,-115,11.5,-113
121,Maxi Kleber,Pts + Reb + Ast,13.5,-111,13.5,-115
122,Lonnie Walker,Pts + Reb + Ast,13.5,-111,13.5,-115
123,Maxi Kleber,Reb + Ast,6.5,-120,6.5,-106
124,Lonnie Walker,Reb + Ast,4.5,-102,4.5,-125
