,Player,Prop,Over,Over Odds,Under,Under Odds
153,Rui Hachimura,Pts + Reb,19.5,-120,19.5,-106
154,Deni Avdija,Pts + Reb,12.5,-102,12.5,-125
155,Bradley Beal,Pts + Reb,32.5,-120,32.5,-106
156,Russell Westbrook,Pts + Reb,37.5,-120,37.5,-106
157,Alex Len,Pts + Reb,11.5,100,11.5,-128
158,Jerami Grant,Pts + Reb,26.5,-111,26.5,-115
159,Rui Hachimura,Pts + Reb + Ast,21.5,-104,21.5,-122
160,Deni Avdija,Pts + Reb + Ast,13.5,-113,13.5,-113
161,Bradley Beal,Pts + Reb + Ast,37.5,-111,37.5,-115
162,Russell Westbrook,Pts + Reb + Ast,49.5,-118,49.5,-108
163,Jerami Grant,Pts + Reb + Ast,29.5,-122,29.5,-104
164,Mason Plumlee,Pts + Reb + Ast,21.5,-111,21.5,-115
165,Josh Jackson,Pts + Ast,17.5,-120,17.5,-106
166,Saddiq Bey,Pts + Ast,16.5,-102,16.5,-125
167,Cory Joseph,Pts + Ast,15.5,-111,15.5,-115
168,Mason Plumlee,Pts + Reb,18.5,-106,18.5,-120
169,Josh Jackson,Pts + Reb,19.5,-104,19.5,-122
170,Saddiq Bey,Pts + Reb,18.5,-120,18.5,-106
171,Cory Joseph,Pts + Reb,14.5,-111,14.5,-115
172,Josh Jackson,Pts + Reb + Ast,22.5,-115,22.5,-111
173,Saddiq Bey,Pts + Reb + Ast,20.5,-120,20.5,-106
174,Cory Joseph,Pts + Reb + Ast,19.5,-113,19.5,-113
175,Josh Jackson,Reb + Ast,7.5,-102,7.5,-125
176,Saddiq Bey,Reb + Ast,6.5,-108,6.5,-118
177,Cory Joseph,Reb + Ast,8.5,-140,8.5,110
178,Stephen Curry,Points,32.5,-116,32.5,-106
179,Draymond Green,Points,8.5,-104,8.5,-116
180,Jayson Tatum,Points,27.5,-104,27.5,-118
181,Jaylen Brown,Points,24.5,-108,24.5,-112
182,Kemba Walker,Points,19.5,-106,19.5,-116
183,Marcus Smart,Points,14.5,100,14.5,-122
184,Andrew Wiggins,Points,18.5,-116,18.5,-106
185,Tristan Thompson,Points,11.5,104,11.5,-126
186,Kevon Looney,Points,6.5,108,6.5,-130
187,Marcus Smart,Rebounds,4.5,118,4.5,-144
188,Stephen Curry,Rebounds,5.5,114,5.5,-140
189,Jaylen Brown,Rebounds,6.5,-142,6.5,116
190,Jayson Tatum,Rebounds,8.5,104,8.5,-128
191,Draymond Green,Rebounds,7.5,112,7.5,-138
192,Kemba Walker,Rebounds,4.5,120,4.5,-148
193,Andrew Wiggins,Rebounds,4.5,-134,4.5,110
194,Tristan Thompson,Rebounds,10.5,-102,10.5,-120
195,Kevon Looney,Rebounds,5.5,-134,5.5,110
196,Marcus Smart,Assists,5.5,122,5.5,-150
197,Jaylen Brown,Assists,3.5,114,3.5,-140
198,Stephen Curry,Assists,5.5,118,5.5,-144
199,Draymond Green,Assists,7.5,-144,7.5,118
200,Kemba Walker,Assists,6.5,108,6.5,-132
201,Jayson Tatum,Assists,4.5,106,4.5,-130
202,Andrew Wiggins,Assists,2.5,128,2.5,-158
203,Kevon Looney,Assists,1.5,-188,1.5,152
204,Draymond Green,Made Threes,0.5,-138,0.5,108
205,Kemba Walker,Made Threes,2.5,-140,2.5,110
206,Stephen Curry,Made Threes,5.5,104,5.5,-132
207,Marcus Smart,Made Threes,2.5,140,2.5,-180
208,Jayson Tatum,Made Threes,3.5,114,3.5,-146
209,Jaylen Brown,Made Threes,3.5,144,3.5,-186
210,Andrew Wiggins,Made Threes,1.5,-160,1.5,124
211,Draymond Green,Reb + Ast,15.5,-106,15.5,-120
212,Kemba Walker,Reb + Ast,10.5,-113,10.5,-113
213,Jaylen Brown,Reb + Ast,10.5,-108,10.5,-118
214,Jayson Tatum,Reb + Ast,12.5,-120,12.5,-106
215,Stephen Curry,Reb + Ast,10.5,-111,10.5,-115
216,Marcus Smart,Reb + Ast,9.5,-108,9.5,-118
217,Stephen Curry,Pts + Ast,38.5,-104,38.5,-122
218,Draymond Green,Pts + Ast,16.5,-115,16.5,-111
219,Jayson Tatum,Pts + Ast,31.5,-118,31.5,-108
220,Jaylen Brown,Pts + Ast,27.5,-122,27.5,-104
221,Kemba Walker,Pts + Ast,25.5,-120,25.5,-106
222,Marcus Smart,Pts + Ast,19.5,-111,19.5,-115
223,Stephen Curry,Pts + Reb,38.5,-104,38.5,-120
224,Draymond Green,Pts + Reb,15.5,-120,15.5,-106
225,Jayson Tatum,Pts + Reb,35.5,-115,35.5,-111
226,Jaylen Brown,Pts + Reb,31.5,-118,31.5,-108
227,Kemba Walker,Pts + Reb,23.5,-115,23.5,-111
228,Marcus Smart,Pts + Reb,18.5,-113,18.5,-113
229,Stephen Curry,Pts + Reb + Ast,43.5,-113,43.5,-113
230,Draymond Green,Pts + Reb + Ast,23.5,-128,23.5,100
231,Jayson Tatum,Pts + Reb + Ast,40.5,-104,40.5,-122
232,Jaylen Brown,Pts + Reb + Ast,35.5,-104,35.5,-122
233,Kemba Walker,Pts + Reb + Ast,30.5,-104,30.5,-122
234,Marcus Smart,Pts + Reb + Ast,23.5,-120,23.5,-106
235,Andrew Wiggins,Pts + Ast,21.5,-104,21.5,-122
236,Tristan Thompson,Pts + Ast,12.5,-128,12.5,100
237,Kevon Looney,Pts + Ast,8.5,-104,8.5,-122
238,Andrew Wiggins,Pts + Reb,23.5,-120,23.5,-106
239,Tristan Thompson,Pts + Reb,21.5,-120,21.5,-106
240,Kevon Looney,Pts + Reb,12.5,-106,12.5,-120
241,Andrew Wiggins,Pts + Reb + Ast,26.5,-106,26.5,-120
242,Tristan Thompson,Pts + Reb + Ast,23.5,-113,23.5,-113
243,Kevon Looney,Pts + Reb + Ast,14.5,-113,14.5,-113
244,Andrew Wiggins,Reb + Ast,7.5,104,7.5,-132
245,Tristan Thompson,Reb + Ast,12.5,102,12.5,-130
246,Kevon Looney,Reb + Ast,7.5,-140,7.5,110
247,Jonas Valanciunas,Points,18.5,-102,18.5,-118
248,Dillon Brooks,Points,19.5,-106,19.5,-116
249,Ja Morant,Points,18.5,-108,18.5,-112
250,Giannis Antetokounmpo,Points,25.5,-112,25.5,-108
251,Khris Middleton,Points,19.5,-110,19.5,-110
252,Jrue Holiday,Points,17.5,-116,17.5,-106
253,Brook Lopez,Points,11.5,-122,11.5,100
254,Bryn Forbes,Points,11.5,-102,11.5,-120
255,Kyle Anderson,Points,12.5,-116,12.5,-106
256,Grayson Allen,Points,13.5,102,13.5,-124
257,Ja Morant,Rebounds,4.5,104,4.5,-128
258,Khris Middleton,Rebounds,6.5,116,6.5,-142
259,Giannis Antetokounmpo,Rebounds,10.5,-105,10.5,-115
260,Dillon Brooks,Rebounds,2.5,-154,2.5,126
261,Jrue Holiday,Rebounds,4.5,-110,4.5,-110
262,Jonas Valanciunas,Rebounds,13.5,-122,13.5,100
263,Grayson Allen,Rebounds,3.5,-114,3.5,-106
264,Brook Lopez,Rebounds,4.5,-122,4.5,100
265,Kyle Anderson,Rebounds,6.5,-104,6.5,-118
266,Khris Middleton,Assists,5.5,124,5.5,-152
267,Giannis Antetokounmpo,Assists,5.5,120,5.5,-148
268,Jrue Holiday,Assists,5.5,-110,5.5,-110
269,Ja Morant,Assists,6.5,-142,6.5,116
270,Kyle Anderson,Assists,3.5,-144,3.5,118
271,Jrue Holiday,Made Threes,1.5,-170,1.5,132
272,Giannis Antetokounmpo,Made Threes,1.5,196,1.5,-260
273,Khris Middleton,Made Threes,1.5,-192,1.5,148
274,Ja Morant,Made Threes,0.5,-215,0.5,164
275,Dillon Brooks,Made Threes,1.5,-164,1.5,128
276,Bryn Forbes,Made Threes,2.5,108,2.5,-138
277,Grayson Allen,Made Threes,2.5,112,2.5,-142
278,Brook Lopez,Made Threes,1.5,132,1.5,-170
279,Dillon Brooks,Reb + Ast,5.5,-102,5.5,-125
280,Jonas Valanciunas,Reb + Ast,15.5,-128,15.5,100
281,Ja Morant,Reb + Ast,11.5,-113,11.5,-113
282,Jrue Holiday,Reb + Ast,10.5,-102,10.5,-125
283,Giannis Antetokounmpo,Reb + Ast,15.5,-125,15.5,-102
284,Khris Middleton,Reb + Ast,11.5,-102,11.5,-125
285,Jonas Valanciunas,Pts + Ast,20.5,-106,20.5,-120
286,Dillon Brooks,Pts + Ast,21.5,-118,21.5,-108
287,Ja Morant,Pts + Ast,25.5,120,25.5,-154
288,Giannis Antetokounmpo,Pts + Ast,30.5,-122,30.5,-104
289,Khris Middleton,Pts + Ast,24.5,-118,24.5,-108
290,Jrue Holiday,Pts + Ast,23.5,-113,23.5,-113
291,Jonas Valanciunas,Pts + Reb,32.5,-104,32.5,-122
292,Dillon Brooks,Pts + Reb,22.5,-108,22.5,-115
293,Ja Morant,Pts + Reb,23.5,128,23.5,-164
294,Giannis Antetokounmpo,Pts + Reb,36.5,-113,36.5,-113
295,Khris Middleton,Pts + Reb,25.5,-122,25.5,-104
296,Jrue Holiday,Pts + Reb,22.5,-111,22.5,-115
297,Jonas Valanciunas,Pts + Reb + Ast,34.5,-104,34.5,-122
298,Dillon Brooks,Pts + Reb + Ast,24.5,-120,24.5,-106
299,Ja Morant,Pts + Reb + Ast,30.5,128,30.5,-164
300,G Antetokounmpo,Pts + Reb + Ast,41.5,-118,41.5,-108
301,Khris Middleton,Pts + Reb + Ast,31.5,-104,31.5,-122
302,Jrue Holiday,Pts + Reb + Ast,28.5,-106,28.5,-120
303,Kyle Anderson,Pts + Ast,16.5,-118,16.5,-108
304,Grayson Allen,Pts + Ast,15.5,-104,15.5,-122
305,Brook Lopez,Pts + Reb,16.5,-125,16.5,-102
306,Kyle Anderson,Pts + Reb,19.5,-106,19.5,-120
307,Grayson Allen,Pts + Reb,16.5,-125,16.5,-102
308,Kyle Anderson,Pts + Reb + Ast,23.5,-108,23.5,-118
309,Grayson Allen,Pts + Reb + Ast,19.5,100,19.5,-128
310,Kyle Anderson,Reb + Ast,10.5,-111,10.5,-115
311,Grayson Allen,Reb + Ast,5.5,-122,5.5,-104
312,DeMar DeRozan,Points,20.5,-120,20.5,-102
313,Derrick White,Points,15.5,-106,15.5,-116
314,Dejounte Murray,Points,15.5,-110,15.5,-110
315,Keldon Johnson,Points,9.5,-108,9.5,-112
316,Jakob Poeltl,Points,8.5,-130,8.5,108
317,Devin Booker,Points,26.5,-108,26.5,-114
318,Deandre Ayton,Points,15.5,-122,15.5,100
319,Chris Paul,Points,15.5,-106,15.5,-116
320,Mikal Bridges,Points,11.5,-120,11.5,-102
321,Jae Crowder,Points,10.5,-104,10.5,-116
322,Mikal Bridges,Rebounds,4.5,-102,4.5,-120
323,Dejounte Murray,Rebounds,6.5,114,6.5,-140
324,Jakob Poeltl,Rebounds,8.5,-104,8.5,-118
325,Devin Booker,Rebounds,4.5,108,4.5,-132
326,Derrick White,Rebounds,3.5,122,3.5,-150
327,Chris Paul,Rebounds,4.5,-105,4.5,-115
328,Deandre Ayton,Rebounds,10.5,-120,10.5,-102
329,DeMar DeRozan,Rebounds,4.5,116,4.5,-142
330,Jae Crowder,Rebounds,4.5,-110,4.5,-110
331,Keldon Johnson,Rebounds,5.5,-130,5.5,106
332,Dejounte Murray,Assists,4.5,-128,4.5,104
333,Derrick White,Assists,3.5,110,3.5,-134
334,Devin Booker,Assists,4.5,-108,4.5,-112
335,DeMar DeRozan,Assists,6.5,-134,6.5,110
336,Chris Paul,Assists,8.5,-128,8.5,104
337,Mikal Bridges,Made Threes,1.5,118,1.5,-150
338,Chris Paul,Made Threes,1.5,190,1.5,-250
339,Devin Booker,Made Threes,1.5,-192,1.5,148
340,Derrick White,Made Threes,2.5,142,2.5,-184
341,Dejounte Murray,Made Threes,0.5,-220,0.5,168
342,Keldon Johnson,Made Threes,0.5,-108,0.5,-118
343,Derrick White,Reb + Ast,6.5,-115,6.5,-111
344,Dejounte Murray,Reb + Ast,10.5,-132,10.5,104
345,Keldon Johnson,Reb + Ast,7.5,104,7.5,-132
346,DeMar DeRozan,Reb + Ast,11.5,-102,11.5,-125
347,Jakob Poeltl,Reb + Ast,10.5,100,10.5,-128
348,Devin Booker,Reb + Ast,8.5,-136,8.5,106
349,DeMar DeRozan,Pts + Ast,28.5,-102,28.5,-125
350,Derrick White,Pts + Ast,18.5,-125,18.5,-102
351,Dejounte Murray,Pts + Ast,20.5,-113,20.5,-113
352,Keldon Johnson,Pts + Ast,10.5,-128,10.5,100
353,Jakob Poeltl,Pts + Ast,10.5,-130,10.5,102
354,Devin Booker,Pts + Ast,31.5,-104,31.5,-122
355,DeMar DeRozan,Pts + Reb,25.5,-111,25.5,-115
356,Derrick White,Pts + Reb,18.5,-120,18.5,-106
357,Dejounte Murray,Pts + Reb,21.5,-122,21.5,-104
358,Keldon Johnson,Pts + Reb,15.5,-115,15.5,-111
359,Jakob Poeltl,Pts + Reb,17.5,-118,17.5,-108
360,Devin Booker,Pts + Reb,30.5,-120,30.5,-106
361,DeMar DeRozan,Pts + Reb + Ast,32.5,-113,32.5,-113
362,Derrick White,Pts + Reb + Ast,22.5,-106,22.5,-120
363,Dejounte Murray,Pts + Reb + Ast,26.5,-122,26.5,-104
364,Keldon Johnson,Pts + Reb + Ast,16.5,-130,16.5,102
365,Jakob Poeltl,Pts + Reb + Ast,19.5,-115,19.5,-111
366,Devin Booker,Pts + Reb + Ast,35.5,-115,35.5,-111
367,Deandre Ayton,Pts + Ast,17.5,-104,17.5,-122
368,Chris Paul,Pts + Ast,24.5,-108,24.5,-115
369,Mikal Bridges,Pts + Ast,13.5,-128,13.5,100
370,Jae Crowder,Pts + Ast,12.5,-113,12.5,-113
371,Deandre Ayton,Pts + Reb,26.5,-125,26.5,-102
372,Chris Paul,Pts + Reb,20.5,-102,20.5,-125
373,Mikal Bridges,Pts + Reb,16.5,-113,16.5,-113
374,Jae Crowder,Pts + Reb,15.5,-102,15.5,-125
375,Deandre Ayton,Pts + Reb + Ast,28.5,-106,28.5,-120
376,Chris Paul,Pts + Reb + Ast,29.5,-104,29.5,-122
377,Mikal Bridges,Pts + Reb + Ast,18.5,-115,18.5,-111
378,Jae Crowder,Pts + Reb + Ast,17.5,-106,17.5,-120
379,Deandre Ayton,Reb + Ast,12.5,106,12.5,-136
380,Chris Paul,Reb + Ast,13.5,-108,13.5,-118
381,Mikal Bridges,Reb + Ast,6.5,-106,6.5,-120
382,Jae Crowder,Reb + Ast,6.5,-122,6.5,-104
