,Player,Prop,Over,Over Odds,Under,Under Odds
44,Justin Holiday,Pts + Reb + Ast,15.5,-111,15.5,-115
45,Zach LaVine,Points,23.5,-136,23.5,110
46,Nikola Vucevic,Points,21.5,-112,21.5,-108
47,Thaddeus Young,Points,12.5,-108,12.5,-112
48,Tomas Satoransky,Points,9.5,-106,9.5,-116
49,Patrick Williams,Points,9.5,-106,9.5,-116
50,Trae Young,Points,24.5,-116,24.5,-104
51,Bogdan Bogdanovic,Points,16.5,-108,16.5,-112
52,Solomon Hill,Points,6.5,108,6.5,-130
53,Kevin Huerter,Points,11.5,100,11.5,-122
54,Zach LaVine,Rebounds,4.5,-130,4.5,106
55,Tomas Satoransky,Rebounds,2.5,-152,2.5,124
56,Thaddeus Young,Rebounds,6.5,-105,6.5,-115
57,Patrick Williams,Rebounds,4.5,-110,4.5,-110
58,Nikola Vucevic,Rebounds,10.5,100,10.5,-122
59,Trae Young,Rebounds,3.5,-144,3.5,118
60,Bogdan Bogdanovic,Rebounds,4.5,112,4.5,-138
61,Solomon Hill,Rebounds,3.5,-122,3.5,100
62,Kevin Huerter,Rebounds,3.5,106,3.5,-130
63,Nikola Vucevic,Assists,3.5,102,3.5,-124
64,Zach LaVine,Assists,4.5,-132,4.5,108
65,Tomas Satoransky,Assists,5.5,-108,5.5,-112
66,Thaddeus Young,Assists,4.5,118,4.5,-144
67,Trae Young,Assists,9.5,-114,9.5,-106
68,Bogdan Bogdanovic,Assists,3.5,-132,3.5,108
69,Kevin Huerter,Assists,3.5,136,3.5,-168
70,Nikola Vucevic,Made Threes,1.5,-188,1.5,146
71,Zach LaVine,Made Threes,2.5,-154,2.5,120
72,Trae Young,Made Threes,2.5,108,2.5,-138
73,Bogdan Bogdanovic,Made Threes,2.5,-140,2.5,110
74,Kevin Huerter,Made Threes,1.5,-186,1.5,144
75,Zach LaVine,Reb + Ast,9.5,-125,9.5,-102
76,Tomas Satoransky,Reb + Ast,8.5,-120,8.5,-106
77,Thaddeus Young,Reb + Ast,10.5,-122,10.5,-104
78,Nikola Vucevic,Reb + Ast,13.5,-128,13.5,100
79,Patrick Williams,Reb + Ast,5.5,-146,5.5,114
80,Trae Young,Reb + Ast,13.5,-118,13.5,-108
81,Zach LaVine,Pts + Ast,28.5,-122,28.5,-104
82,Nikola Vucevic,Pts + Ast,25.5,-106,25.5,-120
83,Thaddeus Young,Pts + Ast,16.5,-120,16.5,-106
84,Tomas Satoransky,Pts + Ast,15.5,100,15.5,-128
85,Patrick Williams,Pts + Ast,10.5,-125,10.5,-102
86,Trae Young,Pts + Ast,34.5,-115,34.5,-113
87,Zach LaVine,Pts + Reb,29.5,-104,29.5,-122
88,Nikola Vucevic,Pts + Reb,32.5,-111,32.5,-115
89,Thaddeus Young,Pts + Reb,19.5,-102,19.5,-125
90,Tomas Satoransky,Pts + Reb,12.5,-118,12.5,-108
91,Patrick Williams,Pts + Reb,14.5,-102,14.5,-125
92,Trae Young,Pts + Reb,28.5,-120,28.5,-106
93,Zach LaVine,Pts + Reb + Ast,33.5,-122,33.5,-104
94,Nikola Vucevic,Pts + Reb + Ast,36.5,-104,36.5,-122
95,Thaddeus Young,Pts + Reb + Ast,23.5,-115,23.5,-111
96,Tomas Satoransky,Pts + Reb + Ast,18.5,-108,18.5,-118
97,Patrick Williams,Pts + Reb + Ast,15.5,-115,15.5,-111
98,Trae Young,Pts + Reb + Ast,38.5,-113,38.5,-113
99,Bogdan Bogdanovic,Pts + Ast,20.5,-106,20.5,-120
100,Solomon Hill,Pts + Ast,7.5,106,7.5,-136
101,Kevin Huerter,Pts + Ast,14.5,-115,14.5,-111
102,Bogdan Bogdanovic,Pts + Reb,20.5,-122,20.5,-104
103,Solomon Hill,Pts + Reb,10.5,100,10.5,-128
104,Kevin Huerter,Pts + Reb,14.5,-128,14.5,100
105,Bogdan Bogdanovic,Pts + Reb + Ast,24.5,-120,24.5,-106
106,Solomon Hill,Pts + Reb + Ast,11.5,102,11.5,-130
107,Kevin Huerter,Pts + Reb + Ast,18.5,-104,18.5,-122
108,Bogdan Bogdanovic,Reb + Ast,8.5,102,8.5,-130
109,Solomon Hill,Reb + Ast,4.5,-130,4.5,102
110,Kevin Huerter,Reb + Ast,6.5,-113,6.5,-113
111,Joel Embiid,Points,28.5,-104,28.5,-118
112,Tobias Harris,Points,19.5,-110,19.5,-110
113,Ben Simmons,Points,14.5,-108,14.5,-112
114,Seth Curry,Points,10.5,-126,10.5,104
115,Danny Green,Points,8.5,-126,8.5,104
116,Eric Bledsoe,Points,13.5,-110,13.5,-110
117,Zion Williamson,Points,27.5,-106,27.5,-114
118,Steven Adams,Points,7.5,106,7.5,-128
119,Ben Simmons,Rebounds,6.5,-122,6.5,100
120,Joel Embiid,Rebounds,10.5,116,10.5,-142
121,Seth Curry,Rebounds,1.5,-162,1.5,132
122,Tobias Harris,Rebounds,6.5,-124,6.5,102
123,Eric Bledsoe,Rebounds,3.5,-140,3.5,114
124,Zion Williamson,Rebounds,6.5,-140,6.5,114
125,Steven Adams,Rebounds,8.5,100,8.5,-122
126,Tobias Harris,Assists,3.5,-102,3.5,-120
127,Seth Curry,Assists,2.5,106,2.5,-130
128,Ben Simmons,Assists,6.5,-140,6.5,114
129,Joel Embiid,Assists,2.5,-140,2.5,114
130,Eric Bledsoe,Assists,4.5,102,4.5,-124
131,Zion Williamson,Assists,4.5,128,4.5,-158
132,Tobias Harris,Made Threes,1.5,132,1.5,-170
133,Joel Embiid,Made Threes,1.5,134,1.5,-172
134,Seth Curry,Made Threes,2.5,130,2.5,-166
135,Danny Green,Made Threes,2.5,-122,2.5,-104
136,Eric Bledsoe,Made Threes,2.5,140,2.5,-180
137,Seth Curry,Reb + Ast,4.5,-106,4.5,-120
138,Ben Simmons,Reb + Ast,13.5,-128,13.5,100
139,Joel Embiid,Reb + Ast,12.5,-136,12.5,106
140,Tobias Harris,Reb + Ast,10.5,-106,10.5,-120
141,Eric Bledsoe,Reb + Ast,8.5,-104,8.5,-122
142,Zion Williamson,Reb + Ast,11.5,-102,11.5,-128
143,Joel Embiid,Pts + Ast,31.5,-104,31.5,-122
144,Tobias Harris,Pts + Ast,23.5,100,23.5,-128
145,Ben Simmons,Pts + Ast,21.5,-118,21.5,-108
146,Seth Curry,Pts + Ast,13.5,-113,13.5,-113
147,Danny Green,Pts + Ast,10.5,-102,10.5,-125
148,Eric Bledsoe,Pts + Ast,17.5,-128,17.5,100
149,Joel Embiid,Pts + Reb,38.5,-113,38.5,-113
150,Tobias Harris,Pts + Reb,26.5,-115,26.5,-111
151,Ben Simmons,Pts + Reb,21.5,-113,21.5,-113
152,Seth Curry,Pts + Reb,13.5,102,13.5,-130
153,Eric Bledsoe,Pts + Reb,17.5,-118,17.5,-108
154,Zion Williamson,Pts + Reb,34.5,-113,34.5,-113
155,Joel Embiid,Pts + Reb + Ast,41.5,-113,41.5,-113
156,Tobias Harris,Pts + Reb + Ast,30.5,-106,30.5,-120
157,Ben Simmons,Pts + Reb + Ast,28.5,-115,28.5,-111
158,Seth Curry,Pts + Reb + Ast,15.5,-115,15.5,-111
159,Eric Bledsoe,Pts + Reb + Ast,22.5,-102,22.5,-125
160,Zion Williamson,Pts + Reb + Ast,38.5,-120,38.5,-106
161,Zion Williamson,Pts + Ast,31.5,-115,31.5,-111
162,Steven Adams,Pts + Ast,8.5,-120,8.5,-106
163,Steven Adams,Pts + Reb,15.5,-115,15.5,-111
164,Steven Adams,Pts + Reb + Ast,17.5,-102,17.5,-125
165,Steven Adams,Reb + Ast,9.5,-128,9.5,100
166,Terry Rozier,Points,23.5,-104,23.5,-118
167,Devonte' Graham,Points,15.5,-116,15.5,-106
168,Miles Bridges,Points,13.5,-102,13.5,-120
169,P.J Washington,Points,11.5,-110,11.5,-110
170,Khris Middleton,Points,24.5,-102,24.5,-120
171,Donte DiVincenzo,Points,13.5,-104,13.5,-118
172,Brook Lopez,Points,14.5,-116,14.5,-106
173,Bobby Portis,Points,16.5,-104,16.5,-116
174,Miles Bridges,Rebounds,6.5,-112,6.5,-108
175,Devonte' Graham,Rebounds,2.5,-104,2.5,-118
176,Terry Rozier,Rebounds,4.5,118,4.5,-144
177,P.J Washington,Rebounds,6.5,-128,6.5,104
178,Khris Middleton,Rebounds,5.5,-142,5.5,116
179,Donte DiVincenzo,Rebounds,6.5,-120,6.5,-102
180,Brook Lopez,Rebounds,6.5,108,6.5,-132
181,Bobby Portis,Rebounds,10.5,100,10.5,-122
182,Terry Rozier,Assists,3.5,-160,3.5,130
183,Devonte' Graham,Assists,4.5,-134,4.5,110
184,Miles Bridges,Assists,2.5,116,2.5,-142
185,P.J Washington,Assists,2.5,-128,2.5,104
186,Khris Middleton,Assists,7.5,100,7.5,-122
187,Donte DiVincenzo,Assists,4.5,-104,4.5,-118
188,Terry Rozier,Made Threes,3.5,-138,3.5,108
189,Devonte' Graham,Made Threes,3.5,-104,3.5,-122
190,Miles Bridges,Made Threes,1.5,-154,1.5,120
191,P.J Washington,Made Threes,1.5,-118,1.5,-108
192,Khris Middleton,Made Threes,2.5,126,2.5,-162
193,Donte DiVincenzo,Made Threes,2.5,130,2.5,-166
194,Brook Lopez,Made Threes,1.5,104,1.5,-132
195,Bobby Portis,Made Threes,1.5,-102,1.5,-125
196,P.J Washington,Reb + Ast,9.5,-120,9.5,-108
197,Terry Rozier,Reb + Ast,8.5,-104,8.5,-122
198,Miles Bridges,Reb + Ast,9.5,108,9.5,-138
199,Devonte' Graham,Reb + Ast,7.5,-108,7.5,-118
200,Khris Middleton,Reb + Ast,13.5,-113,13.5,-113
201,Terry Rozier,Pts + Ast,27.5,-111,27.5,-115
202,Devonte' Graham,Pts + Ast,20.5,-115,20.5,-111
203,Miles Bridges,Pts + Ast,15.5,-115,15.5,-111
204,P.J Washington,Pts + Ast,14.5,-113,14.5,-113
205,Khris Middleton,Pts + Ast,31.5,-115,31.5,-111
206,Terry Rozier,Pts + Reb,27.5,-115,27.5,-111
207,Devonte' Graham,Pts + Reb,18.5,-108,18.5,-120
208,Miles Bridges,Pts + Reb,20.5,-102,20.5,-125
209,P.J Washington,Pts + Reb,18.5,-115,18.5,-111
210,Terry Rozier,Pts + Reb + Ast,31.5,-122,31.5,-104
211,P.J Washington,Pts + Reb + Ast,21.5,-113,21.5,-113
212,Donte DiVincenzo,Pts + Ast,17.5,-125,17.5,-102
213,Brook Lopez,Pts + Ast,15.5,-120,15.5,-106
214,Bobby Portis,Pts + Ast,18.5,-111,18.5,-115
215,Donte DiVincenzo,Pts + Reb,20.5,-108,20.5,-118
216,Brook Lopez,Pts + Reb,21.5,-104,21.5,-122
217,Bobby Portis,Pts + Reb,26.5,-122,26.5,-104
218,Donte DiVincenzo,Pts + Reb + Ast,24.5,-122,24.5,-104
219,Brook Lopez,Pts + Reb + Ast,22.5,-106,22.5,-120
220,Bobby Portis,Pts + Reb + Ast,29.5,-102,29.5,-125
221,Donte DiVincenzo,Reb + Ast,11.5,-104,11.5,-122
222,Brook Lopez,Reb + Ast,7.5,100,7.5,-128
223,Bobby Portis,Reb + Ast,12.5,-111,12.5,-115
224,DeMar DeRozan,Points,19.5,-108,19.5,-114
225,Dejounte Murray,Points,15.5,-106,15.5,-116
226,Derrick White,Points,15.5,102,15.5,-124
227,Nikola Jokic,Points,24.5,-110,24.5,-110
228,Michael Porter Jr.,Points,18.5,-108,18.5,-112
229,Will Barton,Points,14.5,104,14.5,-126
230,Aaron Gordon,Points,13.5,102,13.5,-124
231,Jakob Poeltl,Points,8.5,-128,8.5,106
232,Keldon Johnson,Points,10.5,-108,10.5,-114
233,Nikola Jokic,Rebounds,10.5,-120,10.5,-102
234,Michael Porter Jr.,Rebounds,8.5,-128,8.5,104
235,Will Barton,Rebounds,4.5,106,4.5,-130
236,DeMar DeRozan,Rebounds,4.5,112,4.5,-138
237,Dejounte Murray,Rebounds,6.5,114,6.5,-140
238,Derrick White,Rebounds,3.5,124,3.5,-152
239,Keldon Johnson,Rebounds,5.5,-120,5.5,-102
240,Jakob Poeltl,Rebounds,7.5,-110,7.5,-110
241,Aaron Gordon,Rebounds,5.5,-115,5.5,-105
242,Derrick White,Assists,3.5,104,3.5,-128
243,Dejounte Murray,Assists,5.5,112,5.5,-138
244,Will Barton,Assists,3.5,118,3.5,-144
245,Nikola Jokic,Assists,9.5,-102,9.5,-120
246,DeMar DeRozan,Assists,6.5,-108,6.5,-112
247,Aaron Gordon,Assists,2.5,-162,2.5,132
248,Derrick White,Made Threes,2.5,132,2.5,-170
249,Nikola Jokic,Made Threes,1.5,148,1.5,-192
250,Will Barton,Made Threes,1.5,-200,1.5,154
251,Michael Porter Jr.,Made Threes,2.5,-115,2.5,-111
252,Aaron Gordon,Made Threes,1.5,130,1.5,-166
253,Dejounte Murray,Made Threes,0.5,-142,0.5,112
254,Nikola Jokic,Reb + Ast,20.5,-104,20.5,-122
255,Derrick White,Reb + Ast,6.5,-115,6.5,-111
256,Dejounte Murray,Reb + Ast,11.5,-113,11.5,-113
257,Will Barton,Reb + Ast,7.5,-122,7.5,-104
258,DeMar DeRozan,Reb + Ast,10.5,-132,10.5,104
259,Michael Porter Jr.,Reb + Ast,10.5,102,10.5,-130
260,DeMar DeRozan,Pts + Ast,26.5,-102,26.5,-125
261,Dejounte Murray,Pts + Ast,20.5,-115,20.5,-111
262,Derrick White,Pts + Ast,18.5,-115,18.5,-111
263,Nikola Jokic,Pts + Ast,33.5,-122,33.5,-104
264,Michael Porter Jr.,Pts + Ast,19.5,-118,19.5,-108
265,Will Barton,Pts + Ast,17.5,-113,17.5,-113
266,DeMar DeRozan,Pts + Reb,23.5,-122,23.5,-104
267,Dejounte Murray,Pts + Reb,21.5,-115,21.5,-111
268,Derrick White,Pts + Reb,18.5,-111,18.5,-115
269,Nikola Jokic,Pts + Reb,35.5,-115,35.5,-111
270,Michael Porter Jr.,Pts + Reb,27.5,-118,27.5,-108
271,Will Barton,Pts + Reb,18.5,-115,18.5,-111
272,DeMar DeRozan,Pts + Reb + Ast,30.5,-113,30.5,-113
273,Dejounte Murray,Pts + Reb + Ast,26.5,-128,26.5,100
274,Derrick White,Pts + Reb + Ast,21.5,-125,21.5,-102
275,Nikola Jokic,Pts + Reb + Ast,44.5,-122,44.5,-104
276,Michael Porter Jr.,Pts + Reb + Ast,28.5,-125,28.5,-102
277,Will Barton,Pts + Reb + Ast,22.5,-102,22.5,-125
278,Aaron Gordon,Pts + Ast,16.5,112,16.5,-142
279,Jakob Poeltl,Pts + Ast,10.5,-132,10.5,104
280,Keldon Johnson,Pts + Ast,11.5,-128,11.5,100
281,Aaron Gordon,Pts + Reb,19.5,-102,19.5,-125
282,Jakob Poeltl,Pts + Reb,16.5,-120,16.5,-106
283,Keldon Johnson,Pts + Reb,16.5,-106,16.5,-120
284,Aaron Gordon,Pts + Reb + Ast,22.5,-106,22.5,-120
285,Jakob Poeltl,Pts + Reb + Ast,18.5,-118,18.5,-108
286,Keldon Johnson,Pts + Reb + Ast,17.5,-122,17.5,-104
287,Aaron Gordon,Reb + Ast,8.5,-128,8.5,100
288,Jakob Poeltl,Reb + Ast,9.5,-108,9.5,-118
289,Keldon Johnson,Reb + Ast,7.5,104,7.5,-132
290,Christian Wood,Points,20.5,-108,20.5,-112
291,Kevin Porter Jr.,Points,14.5,-120,14.5,-102
292,Kelly Olynyk,Points,13.5,-108,13.5,-114
293,Jae'Sean Tate,Points,10.5,-116,10.5,-106
294,Kawhi Leonard,Points,24.5,-108,24.5,-112
295,Paul George,Points,22.5,-110,22.5,-110
296,Christian Wood,Rebounds,9.5,106,9.5,-130
297,Kelly Olynyk,Rebounds,6.5,-108,6.5,-112
298,Kevin Porter Jr.,Rebounds,3.5,-130,3.5,106
299,Jae'Sean Tate,Rebounds,5.5,120,5.5,-148
300,Paul George,Rebounds,5.5,-142,5.5,116
301,Kawhi Leonard,Rebounds,7.5,108,7.5,-132
302,Kelly Olynyk,Assists,2.5,-115,2.5,-105
303,Kevin Porter Jr.,Assists,5.5,-106,5.5,-114
304,Jae'Sean Tate,Assists,2.5,118,2.5,-144
305,Kawhi Leonard,Assists,4.5,-140,4.5,114
306,Paul George,Assists,4.5,-122,4.5,100
307,Kelly Olynyk,Made Threes,1.5,-166,1.5,130
308,Kevin Porter Jr.,Made Threes,1.5,-148,1.5,116
309,Christian Wood,Made Threes,1.5,-156,1.5,122
310,Jae'Sean Tate,Made Threes,0.5,-215,0.5,164
311,Paul George,Made Threes,3.5,140,3.5,-180
312,Kawhi Leonard,Made Threes,1.5,-146,1.5,114
313,Kevin Porter Jr.,Reb + Ast,9.5,-106,9.5,-120
314,Kelly Olynyk,Reb + Ast,9.5,100,9.5,-128
315,Christian Wood,Reb + Ast,10.5,-118,10.5,-108
316,Jae'Sean Tate,Reb + Ast,7.5,-111,7.5,-115
317,Paul George,Reb + Ast,10.5,-130,10.5,102
318,Kawhi Leonard,Reb + Ast,12.5,102,12.5,-130
319,Christian Wood,Pts + Ast,21.5,-128,21.5,100
320,Kevin Porter Jr.,Pts + Ast,20.5,-113,20.5,-113
321,Kelly Olynyk,Pts + Ast,16.5,-104,16.5,-122
322,Jae'Sean Tate,Pts + Ast,13.5,-102,13.5,-125
323,Kawhi Leonard,Pts + Ast,29.5,-113,29.5,-113
324,Paul George,Pts + Ast,27.5,-113,27.5,-113
325,Christian Wood,Pts + Reb,29.5,-120,29.5,-106
326,Kevin Porter Jr.,Pts + Reb,18.5,-122,18.5,-104
327,Kelly Olynyk,Pts + Reb,20.5,-104,20.5,-120
328,Jae'Sean Tate,Pts + Reb,15.5,-128,15.5,100
329,Kawhi Leonard,Pts + Reb,31.5,-122,31.5,-104
330,Paul George,Pts + Reb,28.5,-120,28.5,-106
331,Christian Wood,Pts + Reb + Ast,31.5,-108,31.5,-118
332,Kevin Porter Jr.,Pts + Reb + Ast,24.5,-113,24.5,-113
333,Kelly Olynyk,Pts + Reb + Ast,22.5,-125,22.5,-102
334,Jae'Sean Tate,Pts + Reb + Ast,18.5,-113,18.5,-113
335,Kawhi Leonard,Pts + Reb + Ast,36.5,-122,36.5,-104
336,Paul George,Pts + Reb + Ast,33.5,-120,33.5,-106
337,Bradley Beal,Points,29.5,-104,29.5,-118
338,Russell Westbrook,Points,23.5,-116,23.5,-106
339,Rui Hachimura,Points,14.5,-116,14.5,-106
340,Stephen Curry,Points,32.5,-106,32.5,-116
341,Andrew Wiggins,Points,18.5,-116,18.5,-104
342,Kelly Oubre Jr,Points,16.5,-118,16.5,-104
343,Draymond Green,Points,8.5,100,8.5,-122
344,James Wiseman,Points,11.5,-108,11.5,-112
345,Deni Avdija,Points,8.5,-110,8.5,-110
346,Alex Len,Points,7.5,100,7.5,-122
347,Russell Westbrook,Rebounds,12.5,-102,12.5,-120
348,Andrew Wiggins,Rebounds,4.5,-144,4.5,118
349,Bradley Beal,Rebounds,5.5,112,5.5,-138
350,Kelly Oubre Jr,Rebounds,6.5,-110,6.5,-110
351,Rui Hachimura,Rebounds,6.5,-110,6.5,-110
352,Stephen Curry,Rebounds,6.5,114,6.5,-140
353,James Wiseman,Rebounds,6.5,116,6.5,-142
354,Draymond Green,Rebounds,7.5,114,7.5,-140
355,Deni Avdija,Rebounds,6.5,108,6.5,-132
356,Alex Len,Rebounds,5.5,118,5.5,-144
357,Bradley Beal,Assists,4.5,102,4.5,-124
358,Russell Westbrook,Assists,11.5,-104,11.5,-118
359,Andrew Wiggins,Assists,2.5,-128,2.5,104
360,Stephen Curry,Assists,6.5,106,6.5,-130
361,Draymond Green,Assists,9.5,-108,9.5,-112
362,Bradley Beal,Made Threes,2.5,132,2.5,-170
363,Andrew Wiggins,Made Threes,2.5,140,2.5,-180
364,Russell Westbrook,Made Threes,1.5,162,1.5,-210
365,Kelly Oubre Jr,Made Threes,1.5,-128,1.5,100
366,Rui Hachimura,Made Threes,0.5,-184,0.5,142
367,Stephen Curry,Made Threes,4.5,-102,4.5,-125
368,Draymond Green,Made Threes,0.5,-120,0.5,-108
369,Deni Avdija,Made Threes,1.5,130,1.5,-166
370,Andrew Wiggins,Reb + Ast,7.5,-136,7.5,106
371,Kelly Oubre Jr,Reb + Ast,7.5,-142,7.5,112
372,Bradley Beal,Reb + Ast,9.5,-122,9.5,-104
373,Russell Westbrook,Reb + Ast,23.5,-122,23.5,-104
374,Rui Hachimura,Reb + Ast,8.5,102,8.5,-130
375,Stephen Curry,Reb + Ast,12.5,-113,12.5,-113
376,Bradley Beal,Pts + Ast,33.5,-120,33.5,-106
377,Russell Westbrook,Pts + Ast,35.5,-108,35.5,-118
378,Rui Hachimura,Pts + Ast,16.5,-111,16.5,-115
379,Stephen Curry,Pts + Ast,38.5,-115,38.5,-111
380,Andrew Wiggins,Pts + Ast,21.5,-115,21.5,-111
381,Kelly Oubre Jr,Pts + Ast,18.5,-106,18.5,-120
382,Bradley Beal,Pts + Reb,34.5,-113,34.5,-113
383,Russell Westbrook,Pts + Reb,36.5,-106,36.5,-120
384,Rui Hachimura,Pts + Reb,21.5,-113,21.5,-113
385,Stephen Curry,Pts + Reb,38.5,-118,38.5,-108
386,Andrew Wiggins,Pts + Reb,24.5,-104,24.5,-122
387,Kelly Oubre Jr,Pts + Reb,23.5,-113,23.5,-113
388,Bradley Beal,Pts + Reb + Ast,39.5,-108,39.5,-118
389,Russell Westbrook,Pts + Reb + Ast,47.5,-115,47.5,-111
390,Rui Hachimura,Pts + Reb + Ast,23.5,-104,23.5,-122
391,Stephen Curry,Pts + Reb + Ast,45.5,-106,45.5,-120
392,Andrew Wiggins,Pts + Reb + Ast,26.5,-122,26.5,-104
393,Kelly Oubre Jr,Pts + Reb + Ast,24.5,-125,24.5,-102
394,Draymond Green,Pts + Ast,17.5,-125,17.5,-102
395,James Wiseman,Pts + Ast,12.5,-102,12.5,-125
396,Deni Avdija,Pts + Ast,9.5,-136,9.5,106
397,Alex Len,Pts + Ast,8.5,-102,8.5,-125
398,Draymond Green,Pts + Reb,15.5,-115,15.5,-108
399,James Wiseman,Pts + Reb,17.5,-125,17.5,-102
400,Deni Avdija,Pts + Reb,15.5,100,15.5,-128
401,Alex Len,Pts + Reb,12.5,-115,12.5,-111
402,Draymond Green,Pts + Reb + Ast,25.5,-130,25.5,102
403,James Wiseman,Pts + Reb + Ast,18.5,-113,18.5,-113
404,Deni Avdija,Pts + Reb + Ast,16.5,-113,16.5,-113
405,Alex Len,Pts + Reb + Ast,13.5,-115,13.5,-113
406,Draymond Green,Reb + Ast,16.5,-115,16.5,-111
407,James Wiseman,Reb + Ast,6.5,-128,6.5,100
408,Deni Avdija,Reb + Ast,7.5,-118,7.5,-108
409,Alex Len,Reb + Ast,6.5,114,6.5,-146
