,Player,Prop,Over,Over Odds,Under,Under Odds
37,Jarrett Allen,Pts + Ast,17.5,-102,17.5,-125
38,Joel Embiid,Pts + Ast,35.5,-108,35.5,-118
39,Ben Simmons,Pts + Ast,25.5,-113,25.5,-113
40,Seth Curry,Pts + Ast,16.5,-106,16.5,-120
41,Collin Sexton,Pts + Reb,26.5,-111,26.5,-115
42,Darius Garland,Pts + Reb,19.5,-115,19.5,-111
43,Jarrett Allen,Pts + Reb,27.5,-111,27.5,-115
44,Joel Embiid,Pts + Reb,44.5,-106,44.5,-120
45,Ben Simmons,Pts + Reb,25.5,-115,25.5,-111
46,Seth Curry,Pts + Reb,15.5,-122,15.5,-104
47,Collin Sexton,Pts + Reb + Ast,30.5,-115,30.5,-111
48,Darius Garland,Pts + Reb + Ast,25.5,-115,25.5,-111
49,Jarrett Allen,Pts + Reb + Ast,29.5,-111,29.5,-115
50,Joel Embiid,Pts + Reb + Ast,47.5,-115,47.5,-111
51,Ben Simmons,Pts + Reb + Ast,33.5,-120,33.5,-106
52,Seth Curry,Pts + Reb + Ast,18.5,-115,18.5,-111
53,Shake Milton,Pts + Ast,16.5,-122,16.5,-104
54,Isaac Okoro,Pts + Ast,10.5,-115,10.5,-111
55,Shake Milton,Pts + Reb,15.5,-122,15.5,-104
56,Danny Green,Pts + Reb,12.5,-120,12.5,-106
57,Isaac Okoro,Pts + Reb,12.5,-102,12.5,-125
58,Shake Milton,Pts + Reb + Ast,19.5,-106,19.5,-120
59,Isaac Okoro,Pts + Reb + Ast,14.5,100,14.5,-128
60,Shake Milton,Reb + Ast,5.5,-122,5.5,-104
61,Isaac Okoro,Reb + Ast,5.5,112,5.5,-142
62,Karl Anthony Towns,Points,28.5,-104,28.5,-116
63,Anthony Edwards,Points,18.5,-108,18.5,-112
64,Ricky Rubio,Points,11.5,102,11.5,-124
65,Bradley Beal,Points,32.5,-118,32.5,-104
66,Russell Westbrook,Points,24.5,-108,24.5,-112
67,Rui Hachimura,Points,14.5,-102,14.5,-120
68,Mo Wagner,Points,8.5,-102,8.5,-120
69,Naz Reid,Points,11.5,-104,11.5,-118
70,Anthony Edwards,Assists,3.5,116,3.5,-142
71,Karl Anthony Towns,Assists,4.5,-138,4.5,112
72,Ricky Rubio,Assists,6.5,-140,6.5,114
73,Bradley Beal,Assists,4.5,-140,4.5,114
74,Russell Westbrook,Assists,10.5,108,10.5,-132
75,Russell Westbrook,Rebounds,10.5,110,10.5,-134
76,Ricky Rubio,Rebounds,3.5,104,3.5,-128
77,Rui Hachimura,Reb + Ast,8.5,-122,8.5,-104
78,Karl Anthony Towns,Rebounds,10.5,-112,10.5,-108
79,Rui Hachimura,Rebounds,6.5,-112,6.5,-108
80,Karl Anthony Towns,Reb + Ast,15.5,-115,15.5,-111
81,Bradley Beal,Rebounds,5.5,-130,5.5,106
82,Ricky Rubio,Reb + Ast,10.5,-104,10.5,-122
83,Anthony Edwards,Rebounds,4.5,-120,4.5,-102
84,Russell Westbrook,Reb + Ast,20.5,-115,20.5,-111
85,Anthony Edwards,Reb + Ast,8.5,100,8.5,-128
86,Bradley Beal,Reb + Ast,10.5,-130,10.5,102
87,Mo Wagner,Rebounds,4.5,114,4.5,-140
88,Naz Reid,Rebounds,4.5,-104,4.5,-118
89,Anthony Edwards,Made Threes,2.5,-142,2.5,112
90,Bradley Beal,Made Threes,2.5,110,2.5,-140
91,Karl Anthony Towns,Made Threes,3.5,128,3.5,-164
92,Karl Anthony Towns,Pts + Ast,33.5,-108,33.5,-120
93,Anthony Edwards,Pts + Ast,21.5,-120,21.5,-106
94,Ricky Rubio,Pts + Ast,18.5,-102,18.5,-125
95,Bradley Beal,Pts + Ast,38.5,-106,38.5,-120
96,Russell Westbrook,Pts + Ast,34.5,-118,34.5,-108
97,Rui Hachimura,Pts + Ast,16.5,-106,16.5,-120
98,Karl Anthony Towns,Pts + Reb,39.5,-104,39.5,-122
99,Anthony Edwards,Pts + Reb,23.5,-111,23.5,-115
100,Ricky Rubio,Pts + Reb,14.5,-118,14.5,-108
101,Bradley Beal,Pts + Reb,38.5,-122,38.5,-104
102,Russell Westbrook,Pts + Reb,34.5,-115,34.5,-111
103,Rui Hachimura,Pts + Reb,20.5,-122,20.5,-104
104,Karl Anthony Towns,Pts + Reb + Ast,44.5,-106,44.5,-120
105,Anthony Edwards,Pts + Reb + Ast,26.5,-106,26.5,-120
106,Ricky Rubio,Pts + Reb + Ast,21.5,-118,21.5,-108
107,Bradley Beal,Pts + Reb + Ast,44.5,-106,44.5,-120
108,Russell Westbrook,Pts + Reb + Ast,45.5,-108,45.5,-118
109,Rui Hachimura,Pts + Reb + Ast,23.5,-104,23.5,-122
110,Mo Wagner,Pts + Reb,12.5,-118,12.5,-108
111,Naz Reid,Pts + Reb,15.5,-122,15.5,-104
112,Nikola Jokic,Points,25.5,-108,25.5,-112
113,Jamal Murray,Points,25.5,-102,25.5,-120
114,Michael Porter Jr.,Points,14.5,-118,14.5,-104
115,Monte Morris,Points,12.5,-108,12.5,-112
116,Shai Gilgeous-Alexander,Points,22.5,-116,22.5,-106
117,Al Horford,Points,14.5,100,14.5,-122
118,Luguentz Dort,Points,13.5,-102,13.5,-118
119,Darius Bazley,Points,12.5,100,12.5,-122
120,Shai Gilgeous-Alexander,Assists,5.5,-138,5.5,112
121,Al Horford,Assists,3.5,100,3.5,-122
122,Jamal Murray,Assists,5.5,124,5.5,-152
123,Nikola Jokic,Assists,7.5,-108,7.5,-112
124,Monte Morris,Assists,3.5,-132,3.5,108
125,Nikola Jokic,Rebounds,11.5,-106,11.5,-114
126,Darius Bazley,Rebounds,7.5,106,7.5,-130
127,Luguentz Dort,Rebounds,3.5,-122,3.5,100
128,Luguentz Dort,Reb + Ast,5.5,-111,5.5,-115
129,Michael Porter Jr.,Rebounds,8.5,112,8.5,-138
130,Al Horford,Reb + Ast,9.5,-120,9.5,-106
131,Michael Porter Jr.,Reb + Ast,9.5,-108,9.5,-118
132,Al Horford,Rebounds,6.5,114,6.5,-140
133,Nikola Jokic,Reb + Ast,19.5,100,19.5,-128
134,Jamal Murray,Reb + Ast,10.5,-104,10.5,-122
135,Jamal Murray,Rebounds,5.5,114,5.5,-140
136,Shai Gilgeous-Alexander,Rebounds,5.5,-105,5.5,-115
137,Shai Gilgeous-Alexander,Reb + Ast,11.5,-111,11.5,-115
138,Monte Morris,Rebounds,3.5,130,3.5,-160
139,Theo Maledon,Rebounds,3.5,104,3.5,-128
140,Will Barton,Rebounds,4.5,100,4.5,-122
141,Michael Porter Jr.,Made Threes,2.5,132,2.5,-170
142,Nikola Jokic,Made Threes,1.5,-150,1.5,118
143,Shai Gilgeous-Alexander,Made Threes,1.5,-178,1.5,138
144,Luguentz Dort,Made Threes,1.5,-158,1.5,124
145,Al Horford,Made Threes,1.5,-154,1.5,120
146,Jamal Murray,Made Threes,3.5,122,3.5,-156
147,Darius Bazley,Made Threes,1.5,102,1.5,-130
148,Theo Maledon,Made Threes,1.5,-125,1.5,-102
149,Will Barton,Made Threes,1.5,-136,1.5,106
150,Theo Maledon,Points,9.5,-104,9.5,-118
151,Will Barton,Points,11.5,-112,11.5,-108
152,Nikola Jokic,Pts + Ast,33.5,-104,33.5,-122
153,Jamal Murray,Pts + Ast,30.5,-111,30.5,-115
154,Michael Porter Jr.,Pts + Ast,16.5,100,16.5,-128
155,Monte Morris,Pts + Ast,16.5,-106,16.5,-120
156,Shai Gilgeous-Alexander,Pts + Ast,28.5,-120,28.5,-106
157,Al Horford,Pts + Ast,17.5,-118,17.5,-108
158,Nikola Jokic,Pts + Reb,37.5,-104,37.5,-122
159,Jamal Murray,Pts + Reb,30.5,-113,30.5,-113
160,Michael Porter Jr.,Pts + Reb,23.5,-104,23.5,-122
161,Shai Gilgeous-Alexander,Pts + Reb,28.5,-111,28.5,-115
162,Al Horford,Pts + Reb,20.5,-113,20.5,-115
163,Luguentz Dort,Pts + Reb,17.5,-104,17.5,-122
164,Nikola Jokic,Pts + Reb + Ast,44.5,-118,44.5,-108
165,Jamal Murray,Pts + Reb + Ast,35.5,-115,35.5,-111
166,Michael Porter Jr.,Pts + Reb + Ast,24.5,-111,24.5,-115
167,S Gilgeous-Alexander,Pts + Reb + Ast,34.5,-113,34.5,-113
168,Al Horford,Pts + Reb + Ast,24.5,-104,24.5,-122
169,Luguentz Dort,Pts + Reb + Ast,18.5,-122,18.5,-104
170,Theo Maledon,Assists,3.5,-144,3.5,118
171,Will Barton,Assists,3.5,130,3.5,-160
172,Luguentz Dort,Pts + Ast,14.5,-128,14.5,100
173,Darius Bazley,Pts + Ast,13.5,-120,13.5,-106
174,Theo Maledon,Pts + Ast,13.5,-106,13.5,-120
175,Will Barton,Pts + Ast,14.5,-122,14.5,-104
176,Darius Bazley,Pts + Reb,19.5,-115,19.5,-111
177,Theo Maledon,Pts + Reb,12.5,-125,12.5,-102
178,Will Barton,Pts + Reb,16.5,-104,16.5,-122
179,Monte Morris,Pts + Reb,15.5,-115,15.5,-111
180,Darius Bazley,Pts + Reb + Ast,21.5,-106,21.5,-120
181,Theo Maledon,Pts + Reb + Ast,16.5,-125,16.5,-102
182,Will Barton,Pts + Reb + Ast,19.5,-113,19.5,-113
183,Monte Morris,Pts + Reb + Ast,19.5,-113,19.5,-113
184,Darius Bazley,Reb + Ast,8.5,-128,8.5,100
185,Theo Maledon,Reb + Ast,7.5,-106,7.5,-120
186,Will Barton,Reb + Ast,7.5,-115,7.5,-111
187,Monte Morris,Reb + Ast,6.5,-140,6.5,110
188,Domantas Sabonis,Points,23.5,-110,23.5,-110
189,Myles Turner,Points,14.5,-102,14.5,-118
190,Justin Holiday,Points,11.5,-122,11.5,100
191,Julius Randle,Points,22.5,-112,22.5,-108
192,Derrick Rose,Points,16.5,-108,16.5,-114
193,RJ Barrett,Points,14.5,-114,14.5,-106
194,Reggie Bullock,Points,8.5,104,8.5,-128
195,Domantas Sabonis,Assists,5.5,-114,5.5,-106
196,Julius Randle,Assists,4.5,-148,4.5,120
197,Derrick Rose,Assists,4.5,-158,4.5,128
198,RJ Barrett,Assists,2.5,104,2.5,-128
199,Justin Holiday,Reb + Ast,5.5,-140,5.5,110
200,Justin Holiday,Rebounds,3.5,-150,3.5,122
201,Derrick Rose,Rebounds,3.5,124,3.5,-152
202,Julius Randle,Reb + Ast,16.5,100,16.5,-128
203,Nerlens Noel,Rebounds,7.5,-108,7.5,-112
204,Myles Turner,Reb + Ast,8.5,-122,8.5,-104
205,Domantas Sabonis,Reb + Ast,17.5,-106,17.5,-120
206,Julius Randle,Rebounds,11.5,110,11.5,-134
207,RJ Barrett,Rebounds,5.5,-120,5.5,-102
208,Domantas Sabonis,Rebounds,11.5,-115,11.5,-105
209,Derrick Rose,Reb + Ast,8.5,100,8.5,-128
210,Myles Turner,Rebounds,7.5,-118,7.5,-104
211,Doug McDermott,Rebounds,3.5,-114,3.5,-106
212,Justin Holiday,Made Threes,2.5,106,2.5,-136
213,Julius Randle,Made Threes,1.5,-196,1.5,152
214,Myles Turner,Made Threes,1.5,104,1.5,-132
215,Reggie Bullock,Made Threes,1.5,110,1.5,-140
216,Doug McDermott,Made Threes,1.5,-128,1.5,100
217,Nerlens Noel,Points,7.5,104,7.5,-126
218,Doug McDermott,Points,13.5,-102,13.5,-120
219,Domantas Sabonis,Pts + Ast,29.5,-108,29.5,-118
220,Myles Turner,Pts + Ast,15.5,-106,15.5,-120
221,Justin Holiday,Pts + Ast,13.5,-125,13.5,-102
222,Julius Randle,Pts + Ast,27.5,-115,27.5,-111
223,Derrick Rose,Pts + Ast,21.5,-113,21.5,-113
224,Domantas Sabonis,Pts + Reb,35.5,-111,35.5,-115
225,Myles Turner,Pts + Reb,22.5,-104,22.5,-122
226,Justin Holiday,Pts + Reb,16.5,-102,16.5,-125
227,Julius Randle,Pts + Reb,33.5,-120,33.5,-106
228,Derrick Rose,Pts + Reb,19.5,-115,19.5,-111
229,Domantas Sabonis,Pts + Reb + Ast,41.5,-108,41.5,-118
230,Myles Turner,Pts + Reb + Ast,23.5,-106,23.5,-120
231,Justin Holiday,Pts + Reb + Ast,18.5,-104,18.5,-122
232,Julius Randle,Pts + Reb + Ast,39.5,-104,39.5,-122
233,Derrick Rose,Pts + Reb + Ast,24.5,-120,24.5,-106
234,Doug McDermott,Assists,1.5,118,1.5,-144
235,RJ Barrett,Pts + Ast,17.5,-106,17.5,-120
236,Nerlens Noel,Pts + Ast,8.5,106,8.5,-136
237,Doug McDermott,Pts + Ast,14.5,-118,14.5,-108
238,RJ Barrett,Pts + Reb,20.5,-115,20.5,-113
239,Nerlens Noel,Pts + Reb,15.5,102,15.5,-130
240,Doug McDermott,Pts + Reb,17.5,100,17.5,-128
241,RJ Barrett,Pts + Reb + Ast,23.5,-106,23.5,-120
242,Nerlens Noel,Pts + Reb + Ast,15.5,-122,15.5,-104
243,Doug McDermott,Pts + Reb + Ast,18.5,-113,18.5,-113
244,RJ Barrett,Reb + Ast,8.5,100,8.5,-128
245,Nerlens Noel,Reb + Ast,8.5,-104,8.5,-122
246,Doug McDermott,Reb + Ast,5.5,112,5.5,-142
247,Zion Williamson,Points,27.5,-102,27.5,-120
248,Brandon Ingram,Points,25.5,-104,25.5,-118
249,Lonzo Ball,Points,15.5,-106,15.5,-116
250,Eric Bledsoe,Points,12.5,-104,12.5,-118
251,Steven Adams,Points,7.5,-112,7.5,-108
252,Dejounte Murray,Points,17.5,-108,17.5,-112
253,Lonnie Walker,Points,13.5,-110,13.5,-110
254,DeMar DeRozan,Points,21.5,-106,21.5,-116
255,Brandon Ingram,Assists,4.5,-106,4.5,-114
256,Eric Bledsoe,Assists,3.5,102,3.5,-124
257,Zion Williamson,Assists,4.5,128,4.5,-158
258,Lonzo Ball,Assists,5.5,-112,5.5,-108
259,Dejounte Murray,Assists,5.5,-110,5.5,-110
260,Lonnie Walker,Assists,2.5,126,2.5,-154
261,DeMar DeRozan,Assists,7.5,110,7.5,-134
262,Zion Williamson,Reb + Ast,11.5,-128,11.5,100
263,Brandon Ingram,Reb + Ast,10.5,102,10.5,-130
264,Lonzo Ball,Reb + Ast,10.5,-130,10.5,102
265,Eric Bledsoe,Rebounds,3.5,-110,3.5,-110
266,Eric Bledsoe,Reb + Ast,6.5,-138,6.5,108
267,Steven Adams,Rebounds,9.5,-115,9.5,-105
268,Zion Williamson,Rebounds,7.5,-114,7.5,-106
269,Lonzo Ball,Rebounds,5.5,116,5.5,-142
270,Brandon Ingram,Rebounds,5.5,-110,5.5,-110
271,Steven Adams,Reb + Ast,11.5,-120,11.5,-104
272,DeMar DeRozan,Rebounds,5.5,-122,5.5,100
273,Lonnie Walker,Rebounds,3.5,-110,3.5,-110
274,Dejounte Murray,Rebounds,7.5,-105,7.5,-115
275,Dejounte Murray,Reb + Ast,13.5,100,13.5,-128
276,Jakob Poeltl,Rebounds,8.5,-102,8.5,-120
277,Lonzo Ball,Made Threes,3.5,100,3.5,-128
278,Brandon Ingram,Made Threes,2.5,-140,2.5,110
279,Lonnie Walker,Made Threes,2.5,162,2.5,-210
280,Dejounte Murray,Made Threes,1.5,132,1.5,-170
281,Patty Mills,Made Threes,2.5,-136,2.5,106
282,Jakob Poeltl,Points,9.5,100,9.5,-122
283,Patty Mills,Points,13.5,-102,13.5,-120
284,Zion Williamson,Pts + Ast,31.5,-106,31.5,-120
285,Brandon Ingram,Pts + Ast,29.5,-118,29.5,-108
286,Lonzo Ball,Pts + Ast,21.5,-104,21.5,-122
287,Eric Bledsoe,Pts + Ast,15.5,-125,15.5,-102
288,Steven Adams,Pts + Ast,9.5,-122,9.5,-104
289,Dejounte Murray,Pts + Ast,23.5,-104,23.5,-122
290,Zion Williamson,Pts + Reb,34.5,-122,34.5,-104
291,Brandon Ingram,Pts + Reb,30.5,-120,30.5,-106
292,Lonzo Ball,Pts + Reb,20.5,-120,20.5,-106
293,Eric Bledsoe,Pts + Reb,15.5,-120,15.5,-106
294,Steven Adams,Pts + Reb,17.5,-106,17.5,-120
295,Dejounte Murray,Pts + Reb,25.5,-108,25.5,-118
296,Zion Williamson,Pts + Reb + Ast,39.5,-108,39.5,-118
297,Brandon Ingram,Pts + Reb + Ast,35.5,-113,35.5,-113
298,Lonzo Ball,Pts + Reb + Ast,26.5,-113,26.5,-113
299,Eric Bledsoe,Pts + Reb + Ast,19.5,-113,19.5,-113
300,Steven Adams,Pts + Reb + Ast,19.5,-113,19.5,-113
301,Dejounte Murray,Pts + Reb + Ast,30.5,-120,30.5,-106
302,Patty Mills,Assists,2.5,-105,2.5,-115
303,Lonnie Walker,Pts + Ast,15.5,-125,15.5,-102
304,DeMar DeRozan,Pts + Ast,28.5,-113,28.5,-113
305,Patty Mills,Pts + Ast,15.5,-122,15.5,-104
306,Lonnie Walker,Pts + Reb,17.5,-108,17.5,-118
307,DeMar DeRozan,Pts + Reb,27.5,-111,27.5,-115
308,Jakob Poeltl,Pts + Reb,17.5,-122,17.5,-104
309,Lonnie Walker,Pts + Reb + Ast,19.5,-113,19.5,-111
310,DeMar DeRozan,Pts + Reb + Ast,34.5,-113,34.5,-113
311,Lonnie Walker,Reb + Ast,5.5,-136,5.5,106
312,DeMar DeRozan,Reb + Ast,13.5,106,13.5,-136
313,Nikola Vucevic,Points,25.5,-102,25.5,-120
314,Evan Fournier,Points,17.5,-108,17.5,-112
315,Michael Carter-Williams,Points,9.5,-104,9.5,-118
316,Bojan Bogdanovic,Points,17.5,-112,17.5,-108
317,Donovan Mitchell,Points,26.5,-110,26.5,-110
318,Royce O'Neale,Points,8.5,102,8.5,-124
319,Rudy Gobert,Points,14.5,-104,14.5,-116
320,Nikola Vucevic,Assists,3.5,-110,3.5,-110
321,Michael Carter-Williams,Assists,4.5,132,4.5,-162
322,Evan Fournier,Assists,3.5,-110,3.5,-110
323,Royce O'Neale,Assists,3.5,138,3.5,-170
324,Bojan Bogdanovic,Assists,2.5,140,2.5,-172
325,Donovan Mitchell,Assists,6.5,122,6.5,-150
326,Michael Carter-Williams,Rebounds,4.5,-144,4.5,118
327,Evan Fournier,Reb + Ast,6.5,-122,6.5,-104
328,Evan Fournier,Rebounds,3.5,130,3.5,-160
329,Nikola Vucevic,Reb + Ast,15.5,-102,15.5,-125
330,Nikola Vucevic,Rebounds,11.5,-110,11.5,-110
331,Michael Carter-Williams,Reb + Ast,9.5,102,9.5,-130
332,Rudy Gobert,Rebounds,13.5,-104,13.5,-118
333,Bojan Bogdanovic,Reb + Ast,6.5,112,6.5,-142
334,Donovan Mitchell,Reb + Ast,10.5,-125,10.5,-102
335,Donovan Mitchell,Rebounds,4.5,-110,4.5,-110
336,Royce O'Neale,Rebounds,6.5,-124,6.5,102
337,Royce O'Neale,Reb + Ast,9.5,-136,9.5,106
338,Bojan Bogdanovic,Rebounds,3.5,-142,3.5,116
339,Joe Ingles,Rebounds,3.5,104,3.5,-128
340,Terrence Ross,Rebounds,3.5,-115,3.5,-105
341,Evan Fournier,Made Threes,2.5,124,2.5,-158
342,Nikola Vucevic,Made Threes,2.5,-132,2.5,104
343,Royce O'Neale,Made Threes,1.5,-146,1.5,114
344,Donovan Mitchell,Made Threes,3.5,-108,3.5,-118
345,Bojan Bogdanovic,Made Threes,2.5,-142,2.5,112
346,Joe Ingles,Made Threes,2.5,-115,2.5,-111
347,Terrence Ross,Made Threes,2.5,122,2.5,-156
348,Joe Ingles,Points,12.5,-104,12.5,-118
349,Terrence Ross,Points,15.5,-110,15.5,-110
350,Nikola Vucevic,Pts + Ast,28.5,-118,28.5,-108
351,Evan Fournier,Pts + Ast,21.5,-102,21.5,-125
352,Michael Carter-Williams,Pts + Ast,13.5,-113,13.5,-115
353,Bojan Bogdanovic,Pts + Ast,19.5,-125,19.5,-102
354,Donovan Mitchell,Pts + Ast,32.5,-113,32.5,-113
355,Royce O'Neale,Pts + Ast,11.5,-111,11.5,-115
356,Nikola Vucevic,Pts + Reb,36.5,-115,36.5,-111
357,Evan Fournier,Pts + Reb,20.5,-115,20.5,-108
358,Michael Carter-Williams,Pts + Reb,14.5,-113,14.5,-113
359,Bojan Bogdanovic,Pts + Reb,21.5,-113,21.5,-113
360,Donovan Mitchell,Pts + Reb,31.5,-108,31.5,-118
361,Royce O'Neale,Pts + Reb,15.5,-104,15.5,-122
362,Nikola Vucevic,Pts + Reb + Ast,40.5,-113,40.5,-113
363,Evan Fournier,Pts + Reb + Ast,24.5,-111,24.5,-115
364,M Carter-Williams,Pts + Reb + Ast,18.5,-113,18.5,-113
365,Bojan Bogdanovic,Pts + Reb + Ast,23.5,-122,23.5,-104
366,Donovan Mitchell,Pts + Reb + Ast,37.5,-111,37.5,-115
367,Royce O'Neale,Pts + Reb + Ast,18.5,-113,18.5,-113
368,Joe Ingles,Assists,5.5,-102,5.5,-120
369,Rudy Gobert,Pts + Ast,15.5,-108,15.5,-115
370,Joe Ingles,Pts + Ast,17.5,-120,17.5,-106
371,Terrence Ross,Pts + Ast,17.5,-120,17.5,-106
372,Rudy Gobert,Pts + Reb,27.5,-120,27.5,-106
373,Joe Ingles,Pts + Reb,15.5,-122,15.5,-104
374,Terrence Ross,Pts + Reb,19.5,-111,19.5,-115
375,Rudy Gobert,Pts + Reb + Ast,28.5,-122,28.5,-104
376,Joe Ingles,Pts + Reb + Ast,21.5,-111,21.5,-115
377,Terrence Ross,Pts + Reb + Ast,21.5,-115,21.5,-111
378,Rudy Gobert,Reb + Ast,14.5,-108,14.5,-118
379,Joe Ingles,Reb + Ast,8.5,-136,8.5,106
380,Terrence Ross,Reb + Ast,5.5,-136,5.5,106
381,Luka Doncic,Points,29.5,-116,29.5,-106
382,Josh Richardson,Points,12.5,-110,12.5,-110
383,Dorian Finney-Smith,Points,8.5,100,8.5,-122
384,James Harden,Points,30.5,-110,30.5,-110
385,Joe Harris,Points,16.5,-110,16.5,-110
386,Bruce Brown,Points,11.5,-124,11.5,102
387,DeAndre Jordan,Points,11.5,-106,11.5,-116
388,James Harden,Assists,11.5,-112,11.5,-108
389,Luka Doncic,Assists,9.5,106,9.5,-130
390,Josh Richardson,Assists,2.5,-105,2.5,-115
391,Bruce Brown,Assists,2.5,126,2.5,-154
392,Joe Harris,Reb + Ast,5.5,110,5.5,-140
393,Luka Doncic,Rebounds,8.5,110,8.5,-134
394,Dorian Finney-Smith,Reb + Ast,6.5,112,6.5,-142
395,James Harden,Rebounds,8.5,104,8.5,-128
396,Josh Richardson,Reb + Ast,5.5,-118,5.5,-108
397,Josh Richardson,Rebounds,2.5,-160,2.5,130
398,Dorian Finney-Smith,Rebounds,4.5,-128,4.5,104
399,Joe Harris,Rebounds,3.5,-102,3.5,-120
400,Luka Doncic,Reb + Ast,17.5,-108,17.5,-118
401,James Harden,Reb + Ast,19.5,-130,19.5,102
402,DeAndre Jordan,Rebounds,9.5,112,9.5,-138
403,Bruce Brown,Rebounds,5.5,-140,5.5,112
404,Maxi Kleber,Rebounds,5.5,116,5.5,-142
405,Kristaps Porzingis,Rebounds,8.5,-118,8.5,-104
406,Josh Richardson,Made Threes,1.5,-102,1.5,-125
407,Luka Doncic,Made Threes,2.5,-113,2.5,-113
408,Joe Harris,Made Threes,3.5,116,3.5,-148
409,Dorian Finney-Smith,Made Threes,1.5,-130,1.5,102
410,James Harden,Made Threes,3.5,-120,3.5,-106
411,Maxi Kleber,Made Threes,1.5,-125,1.5,-102
412,Kristaps Porzingis,Made Threes,2.5,142,2.5,-186
413,Maxi Kleber,Points,6.5,-130,6.5,108
414,Kristaps Porzingis,Points,20.5,-108,20.5,-114
415,Luka Doncic,Pts + Ast,38.5,-122,38.5,-104
416,Josh Richardson,Pts + Ast,15.5,-102,15.5,-125
417,Dorian Finney-Smith,Pts + Ast,9.5,-115,9.5,-111
418,James Harden,Pts + Ast,42.5,-106,42.5,-120
419,Joe Harris,Pts + Ast,18.5,-111,18.5,-115
420,Luka Doncic,Pts + Reb,38.5,-106,38.5,-120
421,Josh Richardson,Pts + Reb,15.5,-120,15.5,-106
422,Dorian Finney-Smith,Pts + Reb,13.5,-104,13.5,-122
423,James Harden,Pts + Reb,39.5,-104,39.5,-122
424,Joe Harris,Pts + Reb,20.5,-106,20.5,-120
425,Luka Doncic,Pts + Reb + Ast,47.5,-111,47.5,-115
426,Josh Richardson,Pts + Reb + Ast,18.5,-111,18.5,-115
427,Dorian Finney-Smith,Pts + Reb + Ast,14.5,-113,14.5,-113
428,James Harden,Pts + Reb + Ast,50.5,-115,50.5,-113
429,Joe Harris,Pts + Reb + Ast,21.5,-125,21.5,-102
430,Kristaps Porzingis,Pts + Ast,21.5,-115,21.5,-111
431,Bruce Brown,Pts + Ast,14.5,-104,14.5,-122
432,DeAndre Jordan,Pts + Ast,13.5,-113,13.5,-113
433,Bruce Brown,Pts + Reb,18.5,-102,18.5,-125
434,DeAndre Jordan,Pts + Reb,20.5,-113,20.5,-113
435,Maxi Kleber,Pts + Reb,12.5,-104,12.5,-122
436,Kristaps Porzingis,Pts + Reb,29.5,-108,29.5,-118
437,Kristaps Porzingis,Pts + Reb + Ast,30.5,-115,30.5,-113
438,Bruce Brown,Pts + Reb + Ast,20.5,-113,20.5,-113
439,DeAndre Jordan,Pts + Reb + Ast,22.5,-118,22.5,-108
440,Kristaps Porzingis,Reb + Ast,9.5,-132,9.5,104
441,Bruce Brown,Reb + Ast,8.5,100,8.5,-128
442,DeAndre Jordan,Reb + Ast,11.5,104,11.5,-132
