,Player,Prop,Over,Over Odds,Under,Under Odds
129,Devonte' Graham,Rebounds,2.5,-130,2.5,106
130,Theo Maledon,Rebounds,3.5,-138,3.5,112
131,Miles Bridges,Rebounds,7.5,108,7.5,-132
132,Terry Rozier,Rebounds,4.5,-115,4.5,-105
133,Svi Mykhailiuk,Rebounds,3.5,118,3.5,-144
134,Aleksej Pokusevski,Rebounds,5.5,-114,5.5,-106
135,P.J Washington,Rebounds,7.5,112,7.5,-140
136,Moses Brown,Rebounds,10.5,-104,10.5,-118
137,Miles Bridges,Assists,2.5,118,2.5,-144
138,Svi Mykhailiuk,Assists,2.5,102,2.5,-124
139,Devonte' Graham,Assists,5.5,108,5.5,-132
140,Terry Rozier,Assists,4.5,118,4.5,-144
141,Theo Maledon,Assists,4.5,118,4.5,-144
142,Aleksej Pokusevski,Assists,3.5,130,3.5,-162
143,P.J Washington,Assists,2.5,102,2.5,-124
144,Terry Rozier,Made Threes,3.5,-146,3.5,114
145,Theo Maledon,Made Threes,2.5,112,2.5,-142
146,Svi Mykhailiuk,Made Threes,2.5,-132,2.5,104
147,Devonte' Graham,Made Threes,3.5,-102,3.5,-125
148,Miles Bridges,Made Threes,1.5,-138,1.5,108
149,Aleksej Pokusevski,Made Threes,2.5,142,2.5,-184
150,P.J Washington,Made Threes,1.5,104,1.5,-132
151,Terry Rozier,Reb + Ast,8.5,-132,8.5,104
152,Theo Maledon,Reb + Ast,8.5,108,8.5,-138
153,Svi Mykhailiuk,Reb + Ast,5.5,-128,5.5,100
154,Devonte' Graham,Reb + Ast,8.5,106,8.5,-136
155,Miles Bridges,Reb + Ast,9.5,-115,9.5,-111
156,Aleksej Pokusevski,Reb + Ast,8.5,-128,8.5,100
157,Terry Rozier,Pts + Ast,28.5,-122,28.5,-104
158,Devonte' Graham,Pts + Ast,22.5,100,22.5,-128
159,Miles Bridges,Pts + Ast,16.5,-108,16.5,-118
160,Theo Maledon,Pts + Ast,17.5,-115,17.5,-111
161,Svi Mykhailiuk,Pts + Ast,15.5,-106,15.5,-120
162,Aleksej Pokusevski,Pts + Ast,16.5,-111,16.5,-115
163,Terry Rozier,Pts + Reb,29.5,-115,29.5,-111
164,Devonte' Graham,Pts + Reb,19.5,-111,19.5,-115
165,Miles Bridges,Pts + Reb,21.5,-111,21.5,-115
166,Theo Maledon,Pts + Reb,17.5,-111,17.5,-115
167,Svi Mykhailiuk,Pts + Reb,16.5,-104,16.5,-122
168,Aleksej Pokusevski,Pts + Reb,18.5,-125,18.5,-102
169,Terry Rozier,Pts + Reb + Ast,33.5,-120,33.5,-106
170,Devonte' Graham,Pts + Reb + Ast,24.5,-120,24.5,-106
171,Miles Bridges,Pts + Reb + Ast,23.5,-118,23.5,-108
172,Theo Maledon,Pts + Reb + Ast,21.5,-115,21.5,-111
173,Svi Mykhailiuk,Pts + Reb + Ast,18.5,-115,18.5,-111
174,Aleksej Pokusevski,Pts + Reb + Ast,22.5,-108,22.5,-118
175,P.J Washington,Pts + Ast,15.5,100,15.5,-128
176,P.J Washington,Pts + Reb,19.5,-120,19.5,-106
177,Moses Brown,Pts + Reb,22.5,-104,22.5,-120
178,P.J Washington,Pts + Reb + Ast,22.5,-111,22.5,-115
179,P.J Washington,Reb + Ast,9.5,-120,9.5,-106
180,Luka Doncic,Points,28.5,-112,28.5,-108
181,Kristaps Porzingis,Points,20.5,-108,20.5,-112
182,Josh Richardson,Points,12.5,-118,12.5,-102
183,Christian Wood,Points,19.5,-110,19.5,-110
184,Kevin Porter Jr.,Points,14.5,-116,14.5,-104
185,Jae'Sean Tate,Points,11.5,104,11.5,-126
186,Kelly Olynyk,Points,13.5,100,13.5,-122
187,Dorian Finney-Smith,Points,9.5,-114,9.5,-108
188,John Wall,Points,18.5,-108,18.5,-112
189,Kristaps Porzingis,Rebounds,9.5,100,9.5,-122
190,Josh Richardson,Rebounds,3.5,-112,3.5,-108
191,Luka Doncic,Rebounds,8.5,112,8.5,-138
192,Christian Wood,Rebounds,8.5,-114,8.5,-106
193,Kevin Porter Jr.,Rebounds,3.5,-128,3.5,104
194,Jae'Sean Tate,Rebounds,5.5,106,5.5,-130
195,Kelly Olynyk,Rebounds,6.5,106,6.5,-130
196,Dorian Finney-Smith,Rebounds,5.5,-124,5.5,102
197,John Wall,Rebounds,3.5,132,3.5,-162
198,Luka Doncic,Assists,8.5,100,8.5,-122
199,Josh Richardson,Assists,2.5,-115,2.5,-105
200,Christian Wood,Assists,1.5,134,1.5,-164
201,Kevin Porter Jr.,Assists,4.5,-106,4.5,-114
202,Jae'Sean Tate,Assists,2.5,112,2.5,-140
203,John Wall,Assists,5.5,-108,5.5,-112
204,Luka Doncic,Made Threes,3.5,106,3.5,-136
205,Kristaps Porzingis,Made Threes,2.5,122,2.5,-154
206,Josh Richardson,Made Threes,1.5,-174,1.5,136
207,Christian Wood,Made Threes,1.5,-118,1.5,-108
208,Kevin Porter Jr.,Made Threes,1.5,-128,1.5,100
209,Kelly Olynyk,Made Threes,1.5,-166,1.5,128
210,Dorian Finney-Smith,Made Threes,1.5,-154,1.5,120
211,John Wall,Made Threes,2.5,138,2.5,-178
212,Trae Young,Points,26.5,-116,26.5,-106
213,Bogdan Bogdanovic,Points,17.5,-104,17.5,-118
214,Kevin Huerter,Points,12.5,-118,12.5,-104
215,Ja Morant,Points,19.5,-104,19.5,-116
216,Dillon Brooks,Points,18.5,-104,18.5,-118
217,Jonas Valanciunas,Points,17.5,-108,17.5,-112
218,Kyle Anderson,Points,13.5,102,13.5,-124
219,Grayson Allen,Points,11.5,-108,11.5,-114
220,Kevin Huerter,Rebounds,3.5,-152,3.5,124
221,Trae Young,Rebounds,4.5,-110,4.5,-112
222,Bogdan Bogdanovic,Rebounds,5.5,116,5.5,-142
223,Ja Morant,Rebounds,4.5,120,4.5,-148
224,Dillon Brooks,Rebounds,2.5,-162,2.5,132
225,Jonas Valanciunas,Rebounds,14.5,-108,14.5,-112
226,Kyle Anderson,Rebounds,6.5,112,6.5,-138
227,Grayson Allen,Rebounds,3.5,-110,3.5,-110
228,Trae Young,Assists,8.5,104,8.5,-128
229,Kevin Huerter,Assists,2.5,-160,2.5,130
230,Bogdan Bogdanovic,Assists,3.5,-160,3.5,130
231,Ja Morant,Assists,7.5,106,7.5,-130
232,Dillon Brooks,Assists,2.5,124,2.5,-152
233,Kyle Anderson,Assists,3.5,112,3.5,-138
234,Grayson Allen,Assists,2.5,152,2.5,-188
235,Trae Young,Made Threes,2.5,-122,2.5,-104
236,Bogdan Bogdanovic,Made Threes,2.5,-140,2.5,110
237,Kevin Huerter,Made Threes,2.5,128,2.5,-162
238,Dillon Brooks,Made Threes,1.5,-194,1.5,150
239,Kyle Anderson,Made Threes,1.5,142,1.5,-184
240,Grayson Allen,Made Threes,2.5,120,2.5,-154
241,Kevin Huerter,Reb + Ast,6.5,-142,6.5,112
242,Bogdan Bogdanovic,Reb + Ast,9.5,100,9.5,-128
243,Trae Young,Reb + Ast,12.5,-130,12.5,102
244,Ja Morant,Reb + Ast,11.5,-113,11.5,-113
245,Dillon Brooks,Reb + Ast,5.5,-104,5.5,-122
246,Trae Young,Pts + Ast,35.5,-104,35.5,-122
247,Bogdan Bogdanovic,Pts + Ast,21.5,-111,21.5,-115
248,Kevin Huerter,Pts + Ast,15.5,100,15.5,-128
249,Ja Morant,Pts + Ast,26.5,-115,26.5,-111
250,Dillon Brooks,Pts + Ast,20.5,-113,20.5,-113
251,Trae Young,Pts + Reb,31.5,-113,31.5,-113
252,Bogdan Bogdanovic,Pts + Reb,22.5,-115,22.5,-111
253,Kevin Huerter,Pts + Reb,17.5,128,17.5,-164
254,Ja Morant,Pts + Reb,23.5,-115,23.5,-111
255,Dillon Brooks,Pts + Reb,21.5,-111,21.5,-115
256,Trae Young,Pts + Reb + Ast,39.5,-115,39.5,-111
257,Bogdan Bogdanovic,Pts + Reb + Ast,26.5,-118,26.5,-108
258,Kevin Huerter,Pts + Reb + Ast,20.5,122,20.5,-156
259,Ja Morant,Pts + Reb + Ast,30.5,-120,30.5,-106
260,Dillon Brooks,Pts + Reb + Ast,23.5,-120,23.5,-108
261,Jonas Valanciunas,Pts + Ast,19.5,-102,19.5,-125
262,Kyle Anderson,Pts + Ast,16.5,-113,16.5,-113
263,Grayson Allen,Pts + Ast,13.5,-115,13.5,-111
264,Jonas Valanciunas,Pts + Reb,32.5,-108,32.5,-118
265,Kyle Anderson,Pts + Reb,19.5,-113,19.5,-113
266,Grayson Allen,Pts + Reb,15.5,-102,15.5,-125
267,Jonas Valanciunas,Pts + Reb + Ast,33.5,-120,33.5,-106
268,Kyle Anderson,Pts + Reb + Ast,23.5,-104,23.5,-122
269,Grayson Allen,Pts + Reb + Ast,17.5,-111,17.5,-115
270,Jonas Valanciunas,Reb + Ast,16.5,100,16.5,-128
271,Kyle Anderson,Reb + Ast,9.5,-113,9.5,-113
272,Grayson Allen,Reb + Ast,5.5,-125,5.5,-102
273,Donovan Mitchell,Points,26.5,-108,26.5,-114
274,Mike Conley,Points,16.5,102,16.5,-124
275,Rudy Gobert,Points,14.5,-116,14.5,-106
276,Devin Booker,Points,26.5,-116,26.5,-106
277,Chris Paul,Points,15.5,-112,15.5,-108
278,Deandre Ayton,Points,14.5,-108,14.5,-114
279,Jae Crowder,Points,10.5,-112,10.5,-108
280,Mikal Bridges,Points,11.5,-110,11.5,-110
281,Bojan Bogdanovic,Points,14.5,-114,14.5,-108
282,Royce O'Neale,Points,6.5,102,6.5,-124
283,Jordan Clarkson,Points,15.5,-108,15.5,-114
284,Deandre Ayton,Rebounds,9.5,-120,9.5,-102
285,Mike Conley,Rebounds,3.5,120,3.5,-148
286,Devin Booker,Rebounds,3.5,-148,3.5,120
287,Chris Paul,Rebounds,4.5,-134,4.5,110
288,Rudy Gobert,Rebounds,13.5,-110,13.5,-110
289,Donovan Mitchell,Rebounds,4.5,128,4.5,-158
290,Jae Crowder,Rebounds,4.5,116,4.5,-142
291,Mikal Bridges,Rebounds,4.5,116,4.5,-142
292,Bojan Bogdanovic,Rebounds,4.5,116,4.5,-142
293,Royce O'Neale,Rebounds,5.5,-130,5.5,106
294,Jordan Clarkson,Rebounds,3.5,120,3.5,-148
295,Donovan Mitchell,Assists,4.5,-118,4.5,-104
296,Chris Paul,Assists,7.5,-144,7.5,118
297,Devin Booker,Assists,4.5,-114,4.5,-106
298,Mike Conley,Assists,5.5,122,5.5,-150
299,Jae Crowder,Assists,1.5,-122,1.5,100
300,Mike Conley,Made Threes,2.5,108,2.5,-138
301,Chris Paul,Made Threes,1.5,140,1.5,-180
302,Donovan Mitchell,Made Threes,2.5,-172,2.5,134
303,Devin Booker,Made Threes,2.5,162,2.5,-210
304,Jae Crowder,Made Threes,2.5,140,2.5,-180
305,Mikal Bridges,Made Threes,1.5,154,1.5,-200
306,Bojan Bogdanovic,Made Threes,1.5,-170,1.5,132
307,Jordan Clarkson,Made Threes,2.5,-138,2.5,108
308,Donovan Mitchell,Reb + Ast,8.5,-130,8.5,102
309,Chris Paul,Reb + Ast,12.5,-132,12.5,104
310,Mike Conley,Reb + Ast,8.5,-106,8.5,-120
311,Rudy Gobert,Reb + Ast,14.5,-128,14.5,100
312,Devin Booker,Reb + Ast,8.5,-120,8.5,-106
313,Deandre Ayton,Reb + Ast,10.5,-136,10.5,106
314,Donovan Mitchell,Pts + Ast,31.5,-106,31.5,-120
315,Mike Conley,Pts + Ast,21.5,-108,21.5,-120
316,Rudy Gobert,Pts + Ast,16.5,100,16.5,-128
317,Devin Booker,Pts + Ast,31.5,-113,31.5,-113
318,Chris Paul,Pts + Ast,23.5,-122,23.5,-104
319,Deandre Ayton,Pts + Ast,15.5,-120,15.5,-106
320,Donovan Mitchell,Pts + Reb,30.5,-115,30.5,-111
321,Mike Conley,Pts + Reb,19.5,-113,19.5,-113
322,Rudy Gobert,Pts + Reb,28.5,-115,28.5,-111
323,Devin Booker,Pts + Reb,30.5,-122,30.5,-104
324,Chris Paul,Pts + Reb,20.5,-115,20.5,-111
325,Deandre Ayton,Pts + Reb,24.5,-106,24.5,-120
326,Donovan Mitchell,Pts + Reb + Ast,35.5,-113,35.5,-113
327,Mike Conley,Pts + Reb + Ast,24.5,-115,24.5,-111
328,Rudy Gobert,Pts + Reb + Ast,29.5,-118,29.5,-108
329,Devin Booker,Pts + Reb + Ast,35.5,-115,35.5,-111
330,Chris Paul,Pts + Reb + Ast,28.5,-120,28.5,-106
331,Deandre Ayton,Pts + Reb + Ast,25.5,-113,25.5,-113
332,Jae Crowder,Pts + Ast,12.5,-111,12.5,-115
333,Mikal Bridges,Pts + Ast,13.5,-118,13.5,-108
334,Bojan Bogdanovic,Pts + Ast,16.5,-104,16.5,-122
335,Royce O'Neale,Pts + Ast,8.5,-104,8.5,-122
336,Jordan Clarkson,Pts + Ast,17.5,-104,17.5,-122
337,Jae Crowder,Pts + Reb,14.5,-128,14.5,100
338,Mikal Bridges,Pts + Reb,15.5,-122,15.5,-104
339,Bojan Bogdanovic,Pts + Reb,18.5,-125,18.5,-102
340,Royce O'Neale,Pts + Reb,12.5,-104,12.5,-122
341,Jordan Clarkson,Pts + Reb,18.5,-120,18.5,-106
342,Jae Crowder,Pts + Reb + Ast,16.5,-122,16.5,-104
343,Mikal Bridges,Pts + Reb + Ast,17.5,-125,17.5,-102
344,Bojan Bogdanovic,Pts + Reb + Ast,20.5,-113,20.5,-113
345,Royce O'Neale,Pts + Reb + Ast,14.5,-106,14.5,-120
346,Jordan Clarkson,Pts + Reb + Ast,20.5,-115,20.5,-113
347,Jae Crowder,Reb + Ast,5.5,-142,5.5,112
348,Mikal Bridges,Reb + Ast,6.5,100,6.5,-128
349,Bojan Bogdanovic,Reb + Ast,5.5,-128,5.5,100
350,Royce O'Neale,Reb + Ast,7.5,-130,7.5,102
351,Jordan Clarkson,Reb + Ast,4.5,-142,4.5,112
